sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.0,3.505866114561766,0.0,164,101,1867,0
1,0.0,0.0,0.0,0.0,124,385,125,0
2,0.0,0.0,0.0,0.0,137,251,59,0
3,0.0,0.0,0.0,0.0,113,309,8,0
4,0.0,0.0,0.0,0.0,111,241,14,0
5,0.0,0.0,0.0,0.0,94,58,25,0
6,0.0,0.0,0.0,0.0,108,33,29,0
7,0.0,0.0,0.0,0.0,147,47,145,0
8,0.0,0.0,0.0,0.0,185,194,115,0
9,0.0,0.0,0.0,0.0,159,216,54,0
10,0.0,0.0,0.0,0.0,238,282,167,0
11,0.0,0.0,0.0,0.0,218,252,16,0
12,0.0,0.0,0.0,0.0,331,336,26,0
13,0.0,0.0,0.0,0.0,1081,434,877,0
14,16.04071773636991,0.0,0.005521048999309869,0.0,2844,738,1449,0
15,0.005521048999309869,0.004140786749482402,0.0,0.0,1583,1107,697,0
16,0.0,0.005521048999309869,13.999309868875088,0.0,149,1320,2712,200
17,0.0,0.0,0.0,0.0,88,486,348,89
18,0.0,0.0,0.0,0.0,92,267,65,52
19,0.0,0.0,0.0,0.0,70,185,13,8
20,0.0,0.0,0.0,0.0,68,155,23,5
21,0.0,0.0,0.0,0.0,63,83,47,7
22,0.0,0.0,0.0,0.0,87,51,33,13
23,0.0,0.0,0.0,0.0,128,39,304,79
24,0.0,0.0,0.0,0.0,137,204,187,179
25,0.0,0.0,0.0,0.0,115,237,96,33
26,0.0,0.0,0.0,0.0,313,307,231,44
27,0.0,0.0,0.0,0.0,446,251,46,7
28,0.0,0.0,0.0,0.0,650,315,63,16
29,0.008971704623878538,0.0,0.0,0.0,1253,488,874,310
30,0.0006901311249137336,0.0,4.650103519668738,0.0,1328,661,2115,762
31,0.0013802622498274672,0.0,0.0,0.0779848171152519,1223,538,976,1240
32,0.0,0.0,19.497584541062803,0.11456176673567976,552,359,3013,1467
33,0.0,7.287094547964111,0.0,0.0,633,2270,781,154
34,0.0,1.3692201518288476,0.0,0.0,482,2032,369,206
35,0.0,0.0,0.0,0.0,354,366,61,16
36,0.0,0.0,0.0,0.0,219,203,83,12
37,0.0,0.0,0.0,0.0,160,191,77,14
38,0.0,0.0,0.0,0.0,147,128,55,30
39,0.0,0.0,0.0,0.0,124,129,351,141
40,0.0,0.0,0.0,0.0,83,108,275,291
41,0.0,0.0,0.0,0.0,77,124,102,61
42,0.0,0.0,0.0,0.0,138,138,246,99
43,0.0,0.0,0.0,0.0,274,196,66,35
44,0.0,0.0,0.0,0.0,825,271,77,46
45,0.0,0.0,0.0,0.0,812,352,968,576
46,0.0,0.0,4.886128364389234,0.004830917874396135,1052,397,2123,1164
47,0.0,0.0,0.0,0.0,932,388,1035,780
48,0.0,0.0,14.22705314009662,3.600414078674949,817,293,2637,1823
49,0.013802622498274674,16.556935817805385,0.0,0.0,1089,2744,907,534
50,0.0,17.066252587991716,0.0,0.0,708,2864,1046,614
51,0.0,0.0,0.0,0.0,598,316,449,237
52,0.0,0.0,0.0,0.0,490,312,79,59
53,0.0,0.0,0.0,0.0,306,300,157,97
54,0.0,0.0,0.0,0.0,227,215,74,63
55,0.0,0.0,0.0,0.0,15,241,396,205
56,0.0,0.0,0.0,0.0,132,50,319,374
57,0.0,0.0,0.0,0.0,144,177,102,84
58,0.0,0.0,0.0,0.0,279,215,219,130
59,0.0,0.0,0.0,0.0,580,326,116,145
60,4.163561076604556,0.0,0.0,0.0,2081,488,367,269
61,14.04830917874396,0.0006901311249137336,0.0006901311249137336,0.0,2775,746,1003,660
62,0.011732229123533472,0.0,2.4989648033126293,0.020013802622498276,1299,838,1858,1298
63,0.0013802622498274672,0.0,0.0,0.0,1099,596,1012,853
64,0.0,0.006211180124223603,2.8033126293995863,7.993788819875777,745,1258,1795,2168
