sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.0009570312499999897,0.00759765624999997,0.0,7418,41818,21489,0
1,0.0,0.004248046875000054,0.001083984374999987,0.0,5450,12865,2214,0
2,0.0,0.0008574218749999913,0.0,0.0,5566,8215,889,0
3,0.0,0.00145703124999998,0.0,0.0,4393,7876,130,0
4,0.0,0.002294921874999966,0.0,0.0,1875,5866,176,0
5,0.0,0.0001835937500000001,0.0,0.0,1355,1997,254,0
6,8.789062500000005e-05,3.906250000000001e-05,6.445312500000002e-05,0.0,1493,1375,298,0
7,0.0,0.0,0.00012500000000000008,0.0,2726,1444,3460,0
8,5.859374999999999e-06,0.0,0.00014648437500000008,0.0,4159,2726,3365,0
9,0.0002929687500000002,0.0,5.273437500000001e-05,0.0,4488,4126,538,0
10,0.005244140625000152,0.0,0.00032226562500000023,0.0,10149,4265,1341,0
11,0.001148437499999985,0.0,0.0,0.0,11575,6486,138,0
12,0.004566406250000114,0.0,0.0,0.0,16861,7202,346,0
13,0.9858281250000237,0.0,0.0037148437500000215,0.0,55347,9492,9644,0
14,109.503072265625,0.0008515624999999976,1.751779296875018,0.0,109685,24874,46114,0
15,0.0,0.0014863281249999799,0.9599492187500227,0.0,13302,42162,37351,0
16,0.0,0.0,0.1417050781249989,0.00012695312500000009,7054,21079,45995,39204
17,0.0,0.007882812500000003,0.002091796874999969,0.0,3482,14085,5510,1480
18,0.0,0.0008085937499999922,0.0,0.0,3318,5340,1439,889
19,0.0,0.000822265624999992,0.0,0.0,2674,4718,170,130
20,0.0,0.001234374999999984,0.0,0.0,1467,3588,254,176
21,0.0,0.00022070312500000014,0.0,0.0,1040,1624,442,254
22,0.00010546875000000004,5.4687500000000015e-05,8.203125000000003e-05,0.0,1151,1070,603,255
23,0.0,0.0,0.00018750000000000014,0.0,2723,1090,6352,3331
24,0.0,0.0,0.00013476562500000007,0.0,3451,2723,5633,3301
25,0.0002988281250000002,0.0,0.00013476562500000007,0.0,3795,3452,989,506
26,0.005595703125000063,0.0,0.00046679687499999857,0.0,10551,3615,2907,1122
27,0.0033027343749999724,0.0,0.0,0.0,14738,6754,510,138
28,0.005863281250000103,0.0,0.0,0.0,22197,8858,857,346
29,0.015996093750000138,3.90625e-06,0.0031503906249999714,0.0,35869,12576,17687,7359
30,0.07236328124999925,0.0,40.10550390624997,0.0008281249999999966,48282,16930,69884,20414
31,0.0,0.0,63.66423046875006,0.001339843749999982,21242,18780,84660,16501
32,0.00011523437500000002,1.953125e-06,55.98223828124995,0.005476562500000016,17224,22599,86896,55825
33,0.00036523437500000027,4.3950429687499355,0.00532812500000012,0.0,15598,52662,14828,3365
34,0.0,0.8189550781250301,0.0,0.0,3826,38396,7152,1439
35,0.0,0.0008632812499999911,0.0,0.0,3526,4988,238,170
36,0.0,0.0006621093749999946,0.0,0.0,3060,4137,264,254
37,5.859374999999999e-06,0.0002695312500000002,0.0,0.0,2465,3245,920,442
38,8.203125000000003e-05,3.5156250000000004e-05,7.031250000000002e-05,0.0,2310,2479,1025,505
39,0.0,0.0,0.00013476562500000007,0.0,2168,2262,8478,6050
40,0.0,0.0,0.00020507812500000016,5.859374999999999e-06,1863,2168,6974,5486
41,0.0001718750000000001,0.0,0.0001777343750000001,0.0,2028,1863,1401,870
