sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.00019121503496503497,0.13099400599400593,0.0,5899,22853,27925,4544
1,0.0,0.0,0.0,7.804695304695305e-06,4887,13024,5428,20020
2,0.0,0.0,0.0,5.853521478521478e-05,4657,6556,2428,26887
3,0.0,0.0,0.0,0.10433316683316678,3998,6253,317,25570
4,0.0,0.0,0.0,1.449534840159841,2455,5050,378,28328
5,0.0,0.0,0.0,9.365634365634368e-05,2155,2398,485,23155
6,0.0,0.0,0.0,0.00017950799200799208,2830,1969,580,23469
7,0.0,0.0,0.0,0.0,4501,2296,6198,16322
8,0.0,0.0,0.0,0.0,6937,4274,6272,18351
9,0.0,0.0,0.0,7.414460539460539e-05,7233,6662,2012,21658
10,0.0,0.0,0.0,0.0012175324675324658,10344,7132,4014,25465
11,0.0,0.0,0.0,0.00021462912087912096,10222,8457,434,24562
12,3.902347652347652e-06,0.0,0.0,0.014821116383616396,16517,8124,1168,28434
13,5.820730051198803,0.0,0.0,0.00012877747252747253,37883,12713,15458,21691
14,40.35354879495504,8.19493006993007e-05,0.4477007367632368,2.3414085914085917e-05,58478,19884,32226,18988
15,4.682817182817183e-05,0.00037072302697302716,7.400236482267733,0.0,17476,22794,37681,7153
16,0.0,0.0,4.2268707854645395,0.001775568181818179,11019,14307,34441,26572
17,0.0,0.0,0.0,0.018848339160839167,3130,14304,12084,27837
18,0.0,0.0,0.0,0.0012409465534465492,3743,4152,3996,29067
19,0.0,0.0,0.0,0.0038399100899100744,2333,4621,791,25489
20,0.0,0.0,0.0,0.6000405844155853,1908,2964,611,27858
21,0.0,0.0,0.0,0.00014828921078921084,1693,1943,939,23418
22,0.0,0.0,0.0,0.00023414085914085926,2308,1574,1345,23870
23,0.0,0.0,0.0,3.902347652347652e-06,4232,1895,11965,21653
24,0.0,0.0,0.0,2.7316433566433566e-05,5708,4061,11283,24163
25,0.0,0.0,0.0,0.0003512112887112889,6313,6125,3141,23088
26,0.0,0.0,0.0,0.42331886863136897,10316,6340,5879,27844
27,0.0,0.0,0.0,0.0007336413586413592,12472,8297,1376,24971
28,0.0029931006493506486,0.0,0.0,0.015664023476523486,22861,9128,2975,28925
29,2.286857673576425,3.902347652347652e-06,7.804695304695305e-05,0.4555093344155848,33146,17216,21012,30190
30,1.6206449800199807,0.0004487699800199804,8.231631649600402,11.566753558941057,32624,22202,39396,38656
31,0.0,3.902347652347652e-06,40.73873392232771,0.0001951173826173827,13562,17646,56313,22415
32,0.0007219343156843161,0.0,21.14798873001998,0.005720841658341639,23569,18210,44701,30370
33,0.0006829108391608396,5.360210102397601,0.00033560189810189823,2.393067869630373,23251,36303,21702,32122
34,0.0,5.509896353646359,0.0,2.4899280407092914,7185,37335,13297,31532
35,0.0,0.0,0.0,0.11104130244755253,5310,7637,913,25998
36,0.0,0.0,0.0,0.06574675324675319,4910,5500,732,27665
37,0.0,0.0,0.0,7.804695304695306e-05,4553,4862,2876,23611
38,0.0,0.0,0.0,0.0007960789210789212,4109,4329,2696,24414
39,0.0,0.0,0.0,0.0010302197802197796,3321,3767,14828,26697
40,0.0,0.0,0.0,0.005080856643356628,2937,3277,13161,27998
41,0.0,0.0,0.0,0.0020721466033966,3280,3361,3526,24275
42,0.0,0.0,0.0,0.006606674575424567,5031,3260,5929,26640
43,0.0,0.0,0.0,0.0004955981518481521,7950,4677,3129,24912
44,0.0012019230769230766,0.0,0.0,1.0266101086413586,21226,7099,3115,30037
45,0.09842891483516485,0.0,0.001424356893106892,1.9466314935064937,24927,15475,25142,32182
46,0.024456012737262733,9.755869130869131e-05,10.202250874125877,11.440473588911084,25589,17568,39176,39671
47,5.463286713286713e-05,1.560939060939061e-05,29.418140453296694,0.0003902347652347654,20051,15848,49591,24402
48,0.01050511988011989,0.00019121503496503497,18.443099868881134,2.75709837037962,29365,20203,42541,33841
49,0.015347933316683333,18.43140063061936,0.0007375437062937067,13.286139641608377,29176,44387,23630,39741
50,0.0004214535464535466,57.35265905968956,0.0001560939060939061,17.326544549200797,21324,58585,19047,41209
51,0.0,3.15505197927073,0.0,1.0028370067432577,9469,33483,1937,27017
52,0.0,0.0,0.0,0.0027355457042956837,10125,10496,1142,27717
53,0.0,0.0,0.0,0.0004955981518481521,7162,10538,6100,25386
54,0.0,0.0,0.0,0.0014594780219780177,6898,7242,3858,25420
55,0.0,0.0,0.0,0.020635614385614374,4708,6433,17005,28753
56,0.0,0.0,0.0,0.06764329420579417,4670,4772,14357,28927
57,0.0,0.0,0.0,0.0017248376623376575,5054,4938,4508,24700
58,0.0,0.0,0.0,0.0009482704795204793,6777,4951,7992,26091
59,0.0,0.0,0.0,0.0015531343656343627,8241,6933,4999,26210
60,4.903928103146852,0.0,0.0,6.525544767732269,36041,7753,6865,33611
61,5.043796047702295,0.0027979832667332626,0.02686766358641359,8.393446397352642,36243,25896,27314,36932
62,0.008807598651348642,0.0015024038461538443,4.43097917707293,12.515465003746254,28703,24360,34902,40832
63,0.003980394605394594,8.194930069930072e-05,12.554387019230765,0.007835914085914077,28252,19809,39197,29806
64,0.002598963536463529,0.004105269730269721,1.53663914210789,10.34165053696304,27546,27312,33232,38034
65,0.0027238386613386563,21.36733969155846,7.804695304695303e-05,28.04959493631368,27316,46291,19137,48741
66,0.0004604770229770232,45.38459587287684,0.0,31.72033825549453,22764,58456,14956,50011
67,0.00021462912087912088,2.279415896603397,0.0,1.9071202235264717,20224,32868,1035,27506
68,0.0,0.14450393356643357,0.0,0.6303501186313695,14560,25141,2183,28667
69,0.0,1.9511738261738262e-05,0.0,2.907865571928074,9765,16231,6688,30629
70,0.0,0.0,0.0,2.0260520729270732,10284,9120,3661,28311
71,0.0,0.0,0.0,1.0216814435564427,7672,9383,16996,30642
72,0.0,0.0,0.0,1.2617031406093917,7858,6968,14094,30320
73,0.0,0.0,0.0,0.16665756118881125,8848,7149,4472,25865
74,3.902347652347652e-06,0.0,0.0,0.008272977022977007,14987,7819,8529,27669
75,2.315629682817182,0.0,0.0,2.9826033341658365,32556,13174,5657,30535
76,15.3483937937063,0.0010731456043956036,0.0,6.87839114010989,44536,23665,5663,33992
77,54.0540280032462,0.0008819305694305698,0.07316901848151847,31.895916583416543,58517,24219,27707,51114
78,4.084290709290707,0.06568041333666345,0.006052541208791194,28.15255837912086,35378,31321,29155,49606
79,0.005553040709290699,0.004905250999000995,0.009689529220779241,15.262604582917106,28489,27765,30402,40624
80,7.414460539460539e-05,0.36825284090909116,3.902347652347652e-06,20.894449300699318,20554,32368,21556,43856
81,0.0004877934565434568,0.1449527035464535,3.902347652347652e-06,22.51045438936063,22735,31558,15420,45825
82,0.0006009615384615387,0.43039382492507505,0.0,14.2030937812188,23792,31186,10754,39940
83,8.975399600399599e-05,0.5641194742757242,0.0,0.04658232392607391,21946,31421,1312,25501
84,1.1707042957042957e-05,0.18053040709290713,0.0,8.178415334665337,16910,29473,1477,33991
85,0.0,1.9511738261738262e-05,0.0,14.251678009490506,14252,18907,4728,38162
86,0.0,0.0,0.0,2.331996128871128,13238,12425,2441,28281
87,0.0,0.0,0.0,7.7694258866133845,11230,11484,12156,34721
88,0.0,0.0,0.0,4.911315247252749,11324,9652,11442,32536
89,0.0,0.0,0.0,0.11819820804195814,13680,9954,4168,25912
90,0.016752778471528465,0.0,0.0,6.540201985514487,25121,11597,5634,33208
91,7.245161088911088,7.804695304695305e-06,0.0,4.729458041958041,38462,17937,4828,31930
92,29.92465737387613,0.00011316808191808193,0.0,8.540603927322667,52344,20696,3503,34989
93,60.012694336912276,0.0013228958541458534,1.560939060939061e-05,51.13636753871098,58560,25491,16722,58076
94,11.046668175574421,12.46478521478522,3.902347652347652e-06,43.86852600524478,39832,40565,15936,57734
95,0.0002770666833166834,0.04516967407592412,7.024225774225776e-05,39.64899553571426,22128,31581,22524,54135
96,0.0,0.0,0.0,11.409297733516476,6361,17904,13860,39024
97,0.0,0.0,0.0,6.117058722527472,9133,10717,12915,35411
98,0.0,0.0,0.0,6.298154970029972,11873,14137,7912,34770
99,0.0,0.0,0.0,0.34834696553446587,12924,17798,959,26046
100,0.0,7.804695304695305e-06,0.0,7.791068306693302,10079,18445,230,33320
101,0.0,0.0,0.0,2.5190122377622353,4898,10029,1643,29190
102,0.0,0.0,0.0,0.96250234140859,5247,4366,1241,26819
103,0.0,0.0,0.0,0.9068392544955043,6664,4534,5906,29851
104,0.0,0.0,0.0,1.8372018606393596,8532,6191,6263,30405
105,0.0,0.0,0.0,1.51906687062937,8851,8466,2961,27244
106,0.0,0.0,0.0,5.990634365634364,15351,8683,2754,32291
107,0.8930210414585412,0.0,0.0,6.811270760489515,29865,12882,1728,32911
108,4.550859296953045,0.00023023851148851153,0.0,5.543382398851148,35324,21250,1314,32680
109,36.28037587412588,0.00021462912087912088,0.0,42.23627154095905,56696,21826,6983,56397
110,4.743049918831168,0.0010497315184815183,0.0,28.658685064935085,35812,24830,7793,48683
