sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,11.98575252872128,0.0,1.5704842032967035,0.0,39810,13881,32702,2033
1,4.231760427072929,3.031121222527472,0.0,0.0,34133,33291,5650,20309
2,3.5842711975524453,7.343297327672326,0.0,0.0,33194,35942,744,18800
3,0.0,3.339937406343653,0.0,0.0,5984,32849,745,4867
4,4.504550137362632,0.0,0.0,0.0,33024,5722,1210,8270
5,0.5869989385614388,0.11285589410589413,0.0,0.0,25688,29238,303,6811
6,0.32808207417582413,0.20624297577422576,0.0,0.0,25019,24969,399,2442
7,0.0,0.5757835914085919,0.0004838911088911092,0.0,2196,25266,24658,1923
8,0.09822989510489516,0.0,0.00040974650349650377,0.0,28384,2513,25726,1894
9,0.000429258241758242,2.749012706043954,0.0,0.0,18559,30857,458,2247
10,0.03627232142857149,0.09850305944055947,0.0,0.0,30054,21358,2267,7839
11,0.0,9.051510989010998,0.0,0.0,7135,37108,712,8643
12,0.05325143606393605,0.0,0.0,0.0,27993,13248,1863,15830
13,14.535729895104895,2.2752052634865136,0.0,7.804695304695305e-06,41907,30969,11277,21057
14,23.954763986013983,1.6390289398101905,0.0,4.2925824175824166e-05,48789,32878,15897,20837
15,0.0008312000499500502,0.0034613823676323575,0.0,0.0,22669,26459,16101,17067
16,0.0,0.0,0.0,5.8027129120879115,10909,9281,8139,35812
17,0.0,0.0,0.0,0.007999812687312678,9022,10194,11746,28694
18,0.0,0.0,0.0,0.0004877934565434568,3727,7959,5042,27558
19,0.0,0.0,0.0,0.0,2378,3372,1294,7626
20,0.0,0.0,0.0,0.0,1198,2278,1122,11556
21,0.0,0.0,0.0,0.0,934,2308,698,7871
22,0.0,0.0,0.0,0.0,1125,1338,866,3263
23,0.0,0.0,0.0,0.47394792707292727,961,1360,1344,27106
24,0.0,0.0,0.0,0.6561134178321673,1770,1129,1097,28002
25,0.0,0.0,0.0,0.0,1737,2002,1233,2794
26,0.0,0.0,0.0,0.0,5698,1978,3389,9888
27,0.0,0.0,0.0,0.0,7534,5013,3002,10414
28,0.0,0.0,0.0,7.024225774225775e-05,13997,6027,8915,21598
29,0.9407428508991008,0.0,0.0,1.0534192370129878,28836,13008,15337,31757
30,0.1672038898601398,0.00982611138861139,4.292582417582417e-05,11.93883070054945,26538,26413,20294,39238
31,0.0,0.01898492132867132,0.0,10.187121472277738,12387,25139,12100,37741
32,1.560939060939061e-05,0.0,0.0,0.0,19371,18187,6225,9291
33,0.027214972527472566,0.0003238948551448552,3.902347652347652e-06,1.5171547202797198,29077,22904,18100,31735
34,0.0,1.7068634490509493,7.804695304695305e-06,3.4540849775224793,12005,31359,17215,33464
35,0.0,0.0,0.0,0.0,3503,11522,3689,7567
36,0.0,0.0,0.0,0.0,2024,3521,1610,9425
37,0.0,0.0,0.0,0.0,2107,2026,1508,8629
38,0.0,0.0,0.0,0.0,1870,1972,1502,3445
39,0.0,0.0,0.0,0.0,1304,1796,1513,3478
40,0.0,0.0,0.0,0.0,1404,1385,1368,2888
41,0.0,0.0,0.0,0.0,2126,1487,999,3154
42,0.0,0.0,0.0,0.0,5334,1994,2552,8248
43,0.0,0.0,0.0,0.0,8370,4032,8180,11911
44,3.902347652347652e-06,0.0,3.121878121878122e-05,0.001420454545454544,17126,8506,16011,25747
45,0.2017357642357642,7.804695304695305e-06,1.1707042957042957e-05,1.3641631805694314,26066,16407,17342,31860
46,0.00010536338661338661,0.0030438311688311655,0.00026535964035964043,13.205146416083913,19901,23906,22895,40044
47,3.902347652347652e-06,0.00014438686313686315,0.0,2.9197677322677316,15324,19690,15168,33594
48,0.00874906343656344,0.00038633241758241773,0.0,0.0,28524,27141,6856,6653
49,3.6352241508491505,1.207362949550449,0.00013658216783216782,5.572400255994011,34166,33087,20961,34530
50,0.005853521478521471,14.612629557942078,0.004667207792207783,23.587424294455538,24596,42936,27420,46069
51,0.0,0.49376014610389557,0.0,0.0,7241,27156,7909,9300
52,0.0,0.0,0.0,0.0,3992,7986,4471,9596
53,0.0,0.0,0.0,0.0,3114,3879,3027,9172
54,0.0,0.0,0.0,0.0,2430,3020,1686,3554
55,0.0,0.0,0.0,0.0,1748,2258,1443,3044
56,0.0,0.0,0.0,0.0,2051,1725,1982,2759
57,0.0,0.0,0.0,0.0,2317,2009,917,2716
58,0.0,0.0,0.0,0.0,4613,2169,3508,7821
59,1.9511738261738262e-05,0.0,0.0,0.0,14124,4692,11314,15079
60,1.6096013361638362,3.902347652347652e-06,0.0011628996003995996,1.7407943618881108,31341,12716,22957,31449
61,0.5560533216783217,0.007566652097902095,0.0010653409090909084,5.35848916708292,31840,27615,24712,34818
62,0.009236856893106887,3.024456012737265,0.0003512112887112888,10.681080638111887,27549,33166,22658,38497
63,0.00036291833166833185,0.006793987262737256,0.0,10.301795860389603,23350,28146,13702,37958
64,0.0019901973026972986,0.0009755869130869124,0.0,0.0,27264,27859,12082,7323
65,3.7474361575924027,1.7252122877122869,0.000394137112887113,7.936372221528473,34199,33480,22303,37003
66,0.003043831168831165,14.603373189310684,0.20456106393606396,25.017396665834163,25145,42947,27471,46812
67,1.9511738261738262e-05,1.2001787275224787,0.0,0.0,16921,29473,9068,9831
68,0.0,0.03983906718281718,0.0,0.0,10243,22350,9330,13091
69,0.0,0.0,0.0,0.0,5009,11392,7637,10325
70,0.0,0.0,0.0,0.0,3512,5180,1924,3374
71,0.0,0.0,0.0,0.0,3379,3354,1469,2444
72,0.0,0.0,0.0,0.0,3387,3211,1946,2969
73,0.0,0.0,0.0,0.0,4511,3227,1169,2359
74,0.0,0.0,0.0,0.0,8310,4278,5942,8290
75,0.5379347215284722,0.0,1.1707042957042957e-05,0.0005736451048951052,27090,8004,14256,19863
76,8.924754932567437,0.001795079920079917,0.002427260239760237,1.2814724338161836,38390,23303,22939,30897
77,16.037677166583418,0.017638611388611426,0.014715752997003013,29.494579639110917,44745,29281,27602,49153
78,2.906683160589411,8.102190777972032,0.00023414085914085918,10.153323239260734,34392,37251,22406,38145
79,0.00028877372627372636,0.7611412025474529,0.0,15.270541958041958,25381,31645,9369,40687
80,6.633991008991008e-05,0.00035511363636363643,5.853521478521478e-05,0.0,22652,23602,19818,10137
81,0.0023336038961038904,0.002957979520479516,0.4013369443056946,0.8507898351648351,25548,26105,28519,31841
82,0.0,1.0047023289210788,0.017287400099900103,0.008639797702297704,16455,30415,21653,26803
83,0.0003004807692307693,5.853521478521478e-05,0.0,0.0,19808,19566,9962,6352
84,0.0,0.03925761738261738,0.0,0.0007492507492507496,13625,24839,10707,19824
85,0.0,5.463286713286712e-05,0.0,0.0,5856,16515,5324,12786
86,0.0,0.0,0.0,0.0,4800,5838,1676,2587
87,0.0,0.0,0.0,0.0,4604,4410,1795,2048
88,0.0,0.0,0.0,0.0,4769,4486,2095,2531
89,0.0,0.0,0.0,0.0,6061,4887,1570,2301
90,3.9023476523476523e-05,0.0,0.0,0.0,15299,5908,6150,10564
91,1.5308324488011993,3.902347652347652e-06,0.0,0.0008936376123876119,30164,13677,11317,20658
92,10.691285277222777,0.001814591658341656,1.560939060939061e-05,0.17623392232767243,39870,24164,12767,27542
93,25.16461663336661,0.010029033466533475,0.0028135926573426523,38.72977803446554,50628,27885,26282,54280
94,2.6749695616883127,2.4666739510489517,0.0002770666833166834,5.056463068181819,34546,32837,21020,35090
95,0.00020292207792207802,0.002376529720279716,0.0,10.397653128121872,26263,25856,9558,37419
96,0.0,0.0,12.552033903596401,0.0,14441,10375,39840,11643
97,0.0,0.0,1.423826173826174,0.1312320492007993,9158,13911,30236,28800
98,0.0,0.0,0.09447583666333666,0.000608766233766234,9431,13141,23370,19181
99,0.0,0.0,0.0,0.0,11601,10696,6490,5055
100,0.0,0.0,0.0,4.682817182817183e-05,6957,10507,6219,15885
101,0.0,0.0,0.0,0.0,2721,7750,3218,4176
102,0.0,0.0,0.0,0.0,2290,3103,1645,1901
103,0.0,0.0,0.3478942932067934,0.0,1954,2588,26239,1761
104,0.0,0.0,0.6365509490509498,0.0,2759,2125,28031,2094
105,0.0,0.0,0.0,0.0,3765,3029,2030,2602
106,0.0,0.0,0.0,0.0,9395,4103,4756,8013
107,0.0011394855144855145,0.0,0.0,3.902347652347652e-06,19499,8692,5247,14684
108,0.7592563686313683,8.194930069930072e-05,0.0,0.0,27717,17167,7531,13732
109,5.372467376373626,0.002056537212787209,0.0,5.886625093656343,35106,24112,10521,36026
110,0.6320047140359638,0.0013228958541458532,0.0,0.09428071928071924,28085,23305,7557,26722
111,0.0,0.0,0.0009170516983016986,4.513334321928071,16035,13465,19092,34178
112,6.394847340159836,0.0,0.0,0.00226726398601398,35581,12770,0,26318
113,0.9515055257242755,27.48961585289711,0.0,0.0022672639860139795,31680,49319,0,26523
