sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,2.3437499999999997e-05,0.0006640625000000003,0.0,2329,9420,10799,1294
1,0.0,0.0,0.0,0.0,1884,4198,1428,9005
2,0.0,0.0,0.0,3.125e-05,1832,2323,757,12388
3,0.0,0.0,0.0,0.0,1456,2303,80,2989
4,0.0,0.0,0.0,0.0,808,1812,115,5528
5,0.0,0.0,0.0,0.0,747,785,143,4326
6,0.0,0.0,0.0,0.0,984,686,175,1641
7,0.0,0.0,0.0,0.0,1690,824,2089,1271
8,0.0,0.0,0.0,0.0,2394,1530,2301,1325
9,0.0,0.0,0.0,0.0,2403,2343,406,1221
10,0.0,0.0,0.0,0.0,3474,2377,1304,3849
11,0.0,0.0,0.0,0.0,3430,2930,167,3997
12,0.0,0.0,0.0,0.0,5464,2902,243,7653
13,0.0112734375,0.0,0.0,4.6875e-05,13355,4563,4915,10268
14,6.661359375000006,0.0001015625,0.0015781250000000012,7.8125e-06,19948,9350,13258,9205
15,2.3437499999999997e-05,0.00025,1.116890625,0.0,7898,10931,16622,5413
16,0.0,0.0,0.6114765624999998,3.125e-05,3515,5923,15497,10496
17,0.0,0.0,0.0,0.00022656250000000004,1288,5194,4663,10855
18,0.0,0.0,0.0,0.0007968750000000006,1321,1525,1361,13197
19,0.0,0.0,0.0,0.0,883,1562,180,2826
20,0.0,0.0,0.0,0.0,574,1068,193,5172
21,0.0,0.0,0.0,0.0,518,598,298,4403
22,0.0,0.0,0.0,0.0,698,497,371,1743
23,0.0,0.0,0.0,0.0,1524,588,3805,3192
24,0.0,0.0,0.0,0.0,1922,1406,3561,3363
25,0.0,0.0,0.0,0.0,1973,1998,746,1503
26,0.0,0.0,0.0,0.0,3294,1964,1903,4444
27,0.0,0.0,0.0,0.0,4348,2707,337,4156
28,0.0,0.0,0.0,7.8125e-06,7075,3420,1269,7647
29,0.003874999999999998,0.0,0.0,0.0017812499999999998,11816,5635,8207,12296
30,0.0005546875000000002,0.00022656250000000004,0.07756249999999998,2.651757812499999,11408,9228,15406,16948
31,0.0,0.0,9.4213671875,0.008960937499999986,5690,7480,21349,13765
32,0.0003203125,0.0,7.161960937499999,0.0011484375000000006,11149,8081,19685,13841
33,0.0008593750000000002,0.00579687499999999,7.8125e-05,0.4237031250000001,11332,14274,9817,14127
34,0.0,0.11411718750000001,0.0,0.7453593749999999,2485,14605,5771,14419
35,0.0,0.0,0.0,0.0,1938,2471,286,2873
36,0.0,0.0,0.0,0.0,1764,1915,209,5065
37,0.0,0.0,0.0,0.0,1528,1713,1364,4480
38,0.0,0.0,0.0,0.0,1459,1439,852,1842
39,0.0,0.0,0.0,0.0,1216,1306,5124,4766
40,0.0,0.0,0.0,0.0,1181,1194,4606,4277
41,0.0,0.0,0.0,0.0,1185,1282,970,1797
42,0.0,0.0,0.0,0.0,1738,1154,2048,3863
43,0.0,0.0,0.0,0.0,2808,1596,917,3867
44,0.0,0.0,0.0,7.8125e-06,6762,2516,1972,8181
45,0.0,0.0,0.0003203125,0.09774218750000005,7817,4670,10568,14072
46,0.0,0.0,2.2454453125000002,3.530609374999999,8660,5653,16881,17760
47,0.0,0.0,9.664624999999996,0.0017578125000000005,8280,5859,21440,13322
48,0.008968749999999987,0.00010937500000000002,6.794242187500002,0.08085937500000004,14160,9715,19850,15739
49,0.009242187499999987,4.5784218750000045,0.0010390625000000003,3.3806484375,13967,18676,11474,17305
