sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.0,0.0,0.0,60,296,149,0
1,0.0,0.0,0.0,0.0,42,83,40,0
2,0.0,0.0,0.0,0.0,35,42,17,0
3,0.0,0.0,0.0,0.0,19,53,0,0
4,0.0,0.0,0.0,0.0,13,38,4,0
5,0.0,0.0,0.0,0.0,14,11,7,0
6,0.0,0.0,0.0,0.0,19,9,7,0
7,0.0,0.0,0.0,0.0,37,10,23,0
8,0.0,0.0,0.0,0.0,34,12,36,0
9,0.0,0.0,0.0,0.0,23,25,5,0
10,0.0,0.0,0.0,0.0,53,28,9,0
11,0.0,0.0,0.0,0.0,53,25,5,0
12,0.0,0.0,0.0,0.0,80,51,8,0
13,0.0,0.0,0.0,0.0,292,62,118,0
14,0.0,0.0,0.0,0.0,592,206,377,0
15,0.0,0.0,0.0,0.0,102,320,680,0
16,0.0,0.0,0.0,0.0,75,227,254,328
17,0.0,0.0,0.0,0.0,32,110,95,43
18,0.0,0.0,0.0,0.0,31,29,23,16
19,0.0,0.0,0.0,0.0,21,32,2,0
20,0.0,0.0,0.0,0.0,17,23,6,2
21,0.0,0.0,0.0,0.0,17,12,9,2
22,0.0,0.0,0.0,0.0,24,7,9,5
23,0.0,0.0,0.0,0.0,33,13,51,42
24,0.0,0.0,0.0,0.0,31,7,78,22
25,0.0,0.0,0.0,0.0,26,46,10,6
26,0.0,0.0,0.0,0.0,84,43,39,9
27,0.0,0.0,0.0,0.0,105,36,12,2
28,0.0,0.0,0.0,0.0,164,56,15,7
29,0.0,0.0,0.0,0.0,216,92,183,50
30,0.0,0.0,0.0,0.0,271,149,621,316
31,0.0,0.0,0.008281573498964804,0.0,92,187,990,260
32,0.0,0.0,0.0,0.0,246,187,466,564
33,0.0,0.0,0.0,0.0,201,430,233,87
34,0.0,0.0,0.0,0.0,57,344,122,34
35,0.0,0.0,0.0,0.0,49,31,6,0
36,0.0,0.0,0.0,0.0,36,39,4,3
37,0.0,0.0,0.0,0.0,25,31,9,4
38,0.0,0.0,0.0,0.0,21,22,12,6
39,0.0,0.0,0.0,0.0,20,18,65,80
40,0.0,0.0,0.0,0.0,19,16,84,38
41,0.0,0.0,0.0,0.0,22,15,12,5
42,0.0,0.0,0.0,0.0,43,13,43,20
43,0.0,0.0,0.0,0.0,59,30,27,8
44,0.0,0.0,0.0,0.0,122,50,18,11
45,0.0,0.0,0.0,0.0,185,85,234,137
46,0.0,0.0,0.0,0.0,219,117,630,470
47,0.0,0.0,0.011042097998619738,0.0,311,173,1063,363
48,0.0,0.0,0.0,0.0,485,215,719,650
49,0.0,0.0013802622498274672,0.0,0.0,458,758,363,237
50,0.0,0.0,0.0,0.0,154,718,259,115
51,0.0,0.0,0.0,0.0,96,166,14,2
52,0.0,0.0,0.0,0.0,77,49,4,5
53,0.0,0.0,0.0,0.0,51,59,15,16
54,0.0,0.0,0.0,0.0,42,34,10,14
55,0.0,0.0,0.0,0.0,39,34,71,104
56,0.0,0.0,0.0,0.0,35,31,84,49
57,0.0,0.0,0.0,0.0,26,21,18,14
58,0.0,0.0,0.0,0.0,35,22,32,29
59,0.0,0.0,0.0,0.0,46,39,25,15
60,0.0,0.0,0.0,0.0,297,43,30,22
61,0.0,0.0,0.0,0.0,401,191,303,207
62,0.0,0.0,0.0,0.0,331,246,610,581
63,0.0,0.0,0.0,0.0,598,196,919,600
64,0.0,0.0,0.0,0.0,428,462,646,560
65,0.0,0.0,0.0,0.0,387,644,319,321
66,0.0,0.0,0.0,0.0,182,561,215,152
67,0.0,0.0,0.0,0.0,136,186,6,10
68,0.0,0.0,0.0,0.0,92,144,9,7
69,0.0,0.0,0.0,0.0,89,89,19,49
70,0.0,0.0,0.0,0.0,91,53,16,22
71,0.0,0.0,0.0,0.0,49,47,89,126
72,0.0,0.0,0.0,0.0,45,52,69,72
73,0.0,0.0,0.0,0.0,52,29,17,17
74,0.0,0.0,0.0,0.0,81,47,32,45
75,0.0,0.0,0.0,0.0,166,69,21,24
76,0.0,0.0,0.0,0.0,333,140,24,39
77,0.0,0.0,0.0,0.0,726,246,381,338
78,0.0,0.0,0.0,0.0,617,489,495,625
79,0.0,0.0,0.0,0.0,546,416,703,875
