sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,2.139406487232574e-05,12.007240855763165,0.0,402342,739317,1938051,0
1,0.0,0.0,0.0,0.0,263535,633697,140272,0
2,0.0,0.0,0.0,0.0,279995,270635,56088,0
3,0.0,0.0,0.0,0.0,218817,282869,6610,0
4,0.0,0.0,0.0,0.0,114311,214710,13172,0
5,0.0,0.0,0.0,0.0,106255,105673,19201,0
6,0.0,0.0,0.0,0.0,123524,101411,21868,0
7,0.0,0.0,0.0,0.0,214012,117371,290526,0
8,0.0,0.0,0.0,0.0,302537,300556,193285,0
9,0.0,0.0,0.0,0.0,345765,295518,67655,0
10,0.0,0.0,0.0,0.0,338969,324369,164484,0
11,0.0,0.0,0.0,0.0,377578,370205,15375,0
12,0.0,0.0,0.0,0.0,500760,401029,16874,0
13,0.0002394755003450654,0.0,0.0,0.0,1032813,486424,792308,0
14,73.88934782609617,0.003763975155279509,69.10476742580884,0.0,1981704,1368615,1957438,0
15,0.0024416839199448257,96.37492684606292,0.0003429951690821256,0.0,1520352,1979565,998541,0
16,6.300763285025105,73.61697584542078,73.62479434092731,1.863354037267081e-05,1890151,1980485,1981346,904705
17,0.0,72.24760869565226,4.766317460318747,0.0,165965,1972576,1755559,350504
18,0.0,0.0,0.0,0.0,178409,325378,94201,58521
19,0.0,0.0,0.0,0.0,158896,186062,9370,9671
20,0.0,0.0,0.0,0.0,104276,152184,18895,10240
21,0.0,0.0,0.0,0.0,90164,98119,38221,16035
22,0.0,0.0,0.0,0.0,88982,90673,48372,24415
23,0.0,0.0,0.0,0.0,167492,92614,556081,199200
24,0.0,0.0,0.0,0.0,263663,278475,291195,288174
25,0.0,0.0,0.0,0.0,284807,273377,122481,82718
26,0.0,0.0,0.0,0.0,380806,310497,232397,112029
27,0.0,0.0,0.0,0.0,512977,348110,38484,21957
28,0.0,0.0,0.0,0.0,703980,432842,52061,46800
29,66.75219806763195,0.0,0.010757073844030043,0.0,1941815,572835,1426140,330750
30,71.71829261559385,0.03419875776397427,93.77480262245726,62.440229813663805,1968941,1558479,1977202,1947380
31,0.0019413388543823454,4.740283643892477,69.0981718426588,3.8924485852324997,1063910,1886841,1945440,1909147
32,98.1967142856535,8.005521048999317e-05,73.58971773637408,0.397222912353322,1980436,1218476,1981423,1808822
33,10.479503795722621,73.95337060041494,73.95987508627597,0.41097653554169383,1918107,1981590,1979705,1878272
34,0.0,0.4734637681159146,0.0016342305037957364,0.0,608358,1900065,1288131,247781
35,0.0,0.0,0.0,0.0,409622,536324,212850,26277
36,0.0,0.0,0.0,0.0,278952,328018,135684,14557
37,0.0,0.0,0.0,0.0,195169,269059,133642,29751
38,0.0,0.0,0.0,0.0,189513,199136,84437,48901
39,0.0,0.0,0.0,0.0,167611,191926,660160,358787
40,0.0,0.0,0.0,0.0,150969,167156,423876,489279
41,0.0,0.0,0.0,0.0,156248,168205,151762,123076
42,0.0,0.0,0.0,0.0,197545,178263,317441,242721
43,0.0,0.0,0.0,0.0,372614,260553,93216,90934
44,0.001345755693581789,0.0,0.0,0.0,1073305,340938,111081,125962
45,72.42522705314728,0.0,67.60489786059316,0.0017550034506556402,1977491,529648,1936803,1193526
46,72.66386887507468,0.00027674258109040725,96.8614851621184,15.00895652173963,1968267,1138243,1982134,1966954
47,0.004865424430641604,0.08715596963422675,69.76814147690071,0.042626639061417934,1626424,1708642,1966001,1827063
48,75.00079020013582,0.027024154589372025,73.5606818495731,73.48604968944738,1979653,1625345,1981435,1981327
49,0.3760310559005914,73.943440303676,75.77045962732979,97.5325417528685,1606577,1981622,1979661,1977320
50,0.0,73.52972394754909,0.19883436853003178,0.0016004140786749616,694508,1981777,1651523,1232797
51,0.0,0.0,0.0,0.0,646972,550378,367523,234753
52,0.0,0.0,0.0,0.0,612033,556949,134569,55293
53,0.0,0.0,0.0,0.0,385269,495331,362013,110774
54,0.0,0.0,0.0,0.0,352428,368660,113074,87219
55,0.0,0.0,2.070393374741201e-06,0.0,23586,345558,799790,467081
56,0.0,0.0,0.0,0.0,206383,71449,517776,605239
57,0.0,0.0,0.0,0.0,225304,246303,175850,148751
58,0.0,0.0,0.0,0.0,383606,266808,382599,288404
59,0.0,0.0,0.0,0.0,753517,441951,344056,239623
60,73.24259351277934,0.0,0.0,2.967563837129055e-05,1981374,815441,599576,685357
61,74.41830917873227,0.06636507936507632,70.4323402346456,92.92917184262365,1981539,1652667,1965076,1972882
62,73.6983229813658,0.18957280883368033,96.20385231190339,70.2054761904768,1978552,1780177,1981994,1966402
63,0.08447481021394154,3.3320420979986665,72.95905037960178,62.9309661835743,1696100,1923954,1979648,1977919
64,0.01349413388543814,0.8320338164251045,5.833348516219527,4.858198757765321,1418391,1886307,1876740,1918734
65,0.005633540372670654,73.92812560387637,74.95230710835176,74.99558316080221,1360124,1981687,1976598,1979472
66,6.901311249137336e-07,0.03833057280883161,1.804672877846664,0.1641635610766185,981828,1673989,1795091,1632969
67,0.0,0.0,0.0,0.0,591895,778891,385574,284499
68,0.0,0.0,0.0,0.0,492289,625009,126678,77661
69,0.0,0.0,0.0,0.0,484435,527640,321630,238456
70,0.0,0.0,0.0,0.0,514261,484862,104265,107215
71,0.0,0.0,4.4858523119392696e-05,0.0,312717,511946,1107035,553463
72,0.0,0.0,0.0,0.0,385716,516468,321369,708818
73,0.0,0.0,0.0,0.0,419601,425385,169803,172718
74,0.0,0.0,0.0,0.0,581353,465440,348117,337522
