sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.09316770186335405,0.0013802622498274672,0.0,166,1224,1000,0
1,0.0,0.0,0.0,0.0,133,332,106,0
2,0.0,0.0,0.0,0.0,116,219,61,0
3,0.0,0.0,0.0,0.0,64,262,7,0
4,0.0,0.0,0.0,0.0,74,192,14,0
5,0.0,0.0,0.0,0.0,70,41,19,0
6,0.0,0.0,0.0,0.0,96,31,16,0
7,0.0,0.0,0.0,0.0,94,41,29,0
8,0.0,0.0,0.0,0.0,137,45,283,0
9,0.0,0.0,0.0,0.0,136,188,51,0
10,0.0,0.0,0.0,0.0,220,232,113,0
11,0.0,0.0,0.0,0.0,211,213,7,0
12,0.0,0.0,0.0,0.0,329,280,18,0
13,0.0034506556245686684,0.0,0.0,0.0,1084,366,532,0
14,5.158730158730158,0.0,4.972394755003451,0.0,1954,656,1675,0
15,0.02829537612146308,0.0013802622498274672,0.04002760524499655,0.0,1268,828,1229,0
16,0.0,0.0,0.0006901311249137336,0.0,181,307,989,912
17,0.0,0.0,0.0,0.0,100,348,368,115
18,0.0,0.0,0.0,0.0,115,110,100,52
19,0.0,0.0,0.0,0.0,90,145,15,4
20,0.0,0.0,0.0,0.0,62,126,18,4
21,0.0,0.0,0.0,0.0,62,61,21,9
22,0.0,0.0,0.0,0.0,76,32,28,9
23,0.0,0.0,0.0,0.0,300,29,252,10
24,0.0,0.0,0.0,0.0,107,323,178,180
25,0.0,0.0,0.0,0.0,95,189,82,38
26,0.0,0.0,0.0,0.0,221,229,233,65
27,0.0,0.0,0.0,0.0,317,193,32,5
28,0.0,0.0,0.0,0.0,499,259,46,11
29,0.0013802622498274672,0.0,0.0034506556245686684,0.0,800,382,806,281
30,0.017943409247757076,0.0,7.291925465838508,0.0,1105,532,2075,972
31,0.0,0.0,11.664596273291924,0.0,173,489,2594,498
32,0.0,2.4195997239475497,0.8109040717736372,0.0,759,1702,1371,916
33,0.0027605244996549345,1.8102139406487237,0.0531400966183575,0.0,758,1716,960,344
34,0.0,0.8260869565217392,0.0,0.0,282,1396,468,127
35,0.0,0.0,0.0,0.0,231,146,11,8
36,0.0,0.0,0.0,0.0,177,126,18,9
37,0.0,0.0,0.0,0.0,122,116,63,16
38,0.0,0.0,0.0,0.0,113,78,47,19
39,0.0,0.0,0.0,0.0,143,88,299,260
40,0.0,0.0,0.0,0.0,82,146,230,125
41,0.0,0.0,0.0,0.0,76,100,90,54
42,0.0,0.0,0.0,0.0,165,118,199,122
43,0.0,0.0,0.0,0.0,262,189,38,27
44,0.0,0.0,0.0,0.0,512,290,71,35
45,0.0,0.0,0.004140786749482402,0.0,603,354,913,542
46,0.0,0.0,6.2139406487232565,0.06556245686680469,817,356,1917,1271
47,0.09385783298826778,0.0,7.536922015182886,0.0027605244996549345,1396,344,2173,999
48,1.6024844720496891,0.0,0.0006901311249137336,0.04002760524499655,1395,793,938,1233
49,1.126984126984127,10.47135955831608,0.24568668046928913,0.0,1356,2232,1259,826
50,0.0,27.625948930296758,0.015873015873015876,0.0,649,2986,865,512
51,0.0,0.0,0.0,0.0,445,675,15,9
52,0.0,0.0,0.0,0.0,348,211,38,13
53,0.0,0.0,0.0,0.0,227,239,110,66
54,0.0,0.0,0.0,0.0,181,199,50,38
55,0.0,0.0,0.0,0.0,177,206,280,346
56,0.0,0.0,0.0,0.0,117,182,264,216
57,0.0,0.0,0.0,0.0,112,121,82,65
58,0.0,0.0,0.0,0.0,141,151,195,138
59,0.0,0.0,0.0,0.0,176,250,93,46
60,0.11663216011042098,0.0,0.0,0.0,1051,326,96,63
61,0.3505866114561767,0.0,0.6080055210489992,0.0,1368,710,1173,862
62,0.015873015873015876,0.0,4.10144927536232,0.9213250517598344,1181,708,1776,1530
63,0.0,0.0,11.829537612146307,0.00966183574879227,741,481,2520,1172
64,0.6880607315389924,0.0,0.0,0.014492753623188406,1266,807,606,1022
65,0.9986197377501727,11.391994478951002,0.004140786749482402,0.5383022774327123,1243,2276,978,1163
66,0.0,11.749482401656316,0.0,0.008971704623878538,651,2327,603,702
67,0.0,0.0,0.0,0.0,473,751,28,19
68,0.0,0.0,0.0,0.0,346,499,44,41
69,0.0,0.0,0.0,0.0,348,357,133,168
70,0.0,0.0,0.0,0.0,359,195,57,82
71,0.0,0.0,0.0,0.0,209,216,285,448
72,0.0,0.0,0.0,0.0,231,154,264,334
73,0.0,0.0,0.0,0.0,207,232,78,82
74,0.0,0.0,0.0,0.0,267,288,189,187
75,0.0,0.0,0.0,0.0,671,438,82,94
76,0.17529330572808838,0.0,0.0,0.0,1320,648,141,111
77,19.086266390614213,0.0006901311249137336,2.2939958592132506,0.2022084195997239,2659,933,1343,1222
78,1.443064182194617,0.03243616287094549,0.7370600414078675,2.8674948240165627,1726,1178,1473,1738
79,0.0,0.0,4.591442374051071,7.129054520358865,673,752,1895,2045
80,0.0,0.0,0.0,0.0,559,663,717,718
81,0.0,0.05383022774327122,0.0,0.07384403036576949,629,1157,696,1024
82,0.0,0.0,0.0,0.0,559,967,379,513
83,0.0,0.0,0.0,0.0,367,978,23,19
84,0.0,0.0027605244996549345,0.0,0.0,296,988,27,48
85,0.0,0.0,0.0,0.0,594,436,97,237
86,0.0,0.0,0.0,0.0,539,152,58,90
87,0.0,0.0,0.0,0.0,104,202,240,506
88,0.0,0.0,0.0,0.0,268,77,161,402
89,0.0,0.0,0.0,0.0,259,382,63,102
90,0.0,0.0,0.0,0.0,424,501,117,246
91,0.0,0.0,0.0,0.0,911,577,63,119
92,1.407177363699103,0.0,0.0,0.0,1581,782,74,113
93,24.991718426501038,0.08764665286404416,0.013112491373360938,3.645962732919254,2996,1157,864,1667
94,3.267080745341614,0.6052449965493445,0.0,4.673567977915805,1802,1396,849,1848
95,0.0,0.0013802622498274672,0.0006901311249137336,13.06694271911663,488,928,982,2536
96,0.0,0.0,0.0,0.0,196,731,155,687
97,0.0,0.0,0.0,0.002070393374741201,294,272,585,960
98,0.0,0.0,0.0,0.0,306,414,231,444
99,0.0,0.0,0.0,0.0,212,619,8,22
100,0.0,0.0,0.0,0.0,199,621,12,35
101,0.0,0.0,0.0,0.0,221,135,52,105
102,0.0,0.0,0.0,0.0,193,62,33,65
103,0.0,0.0,0.0,0.0,195,70,95,269
104,0.0,0.0,0.0,0.0,161,147,75,283
105,0.0,0.0,0.0,0.0,142,253,30,91
106,0.0,0.0,0.0,0.0,301,310,26,156
107,0.0,0.0,0.0,0.0,659,356,16,79
108,0.01173222912353347,0.0,0.0,0.0,909,534,27,89
109,5.436853002070394,0.0,0.0,0.1532091097308489,1894,749,103,932
110,0.06832298136645962,0.04071773636991029,0.0,0.02070393374741201,1395,1035,138,1070
111,0.0,0.0013802622498274672,0.0,2.6114561766735678,874,732,808,1605
112,0.0,0.24430641821946167,0.0,0.0,604,1490,0,150
113,0.0,1.2049689440993787,0.0,0.004830917874396135,453,1683,0,699
114,0.0,0.04899930986887508,0.0,0.0,246,1062,0,288
115,0.0,0.0,0.0,0.0,202,285,0,10
116,0.0,0.0,0.0,0.0,168,135,0,13
117,0.0,0.0,0.0,0.0,107,117,0,51
118,0.0,0.0,0.0,0.0,97,90,0,35
119,0.0,0.0,0.0,0.0,124,81,0,120
120,0.0,0.0,0.0,0.0,54,154,0,131
121,0.0,0.0,0.0,0.0,56,171,0,66
122,0.0,0.0,0.0,0.0,139,128,0,37
123,0.0,0.0,0.0,0.0,270,105,0,20
124,0.0,0.0,0.0,0.0,376,167,0,38
125,0.0,0.0,0.0,0.0,275,210,0,101
126,0.0,0.0,0.0,0.0,268,173,0,152
127,0.0006901311249137336,0.0,0.0,0.1359558316080055,851,139,0,1219
