sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.0,0.0,0.0,249,76,343,5
1,0.0,0.0,0.0,0.0,152,204,46,9
2,0.0,0.0,0.0,0.0,125,171,5,2
3,0.0,0.0,0.0,0.0,67,103,5,0
4,0.0,0.0,0.0,0.0,64,64,14,0
5,0.0,0.0,0.0,0.0,22,45,3,0
6,0.0,0.0,0.0,0.0,17,18,3,0
7,0.0,0.0,0.0,0.0,9,15,3,0
8,0.0,0.0,0.0,0.0,12,9,6,1
9,0.0,0.0,0.0,0.0,19,25,1,0
10,0.0,0.0,0.0,0.0,86,44,20,0
11,0.0,0.0,0.0,0.0,53,115,7,0
12,0.0,0.0,0.0,0.0,100,130,12,0
13,0.0,0.0,0.0,0.0,289,182,122,6
14,0.0,0.0,0.0,0.0,548,247,232,23
15,0.0,0.0,0.0,0.0,322,200,251,26
16,0.0,0.0,0.0,0.0,112,41,130,240
17,0.0,0.0,0.0,0.0,62,61,121,92
18,0.0,0.0,0.0,0.0,37,24,23,145
19,0.0,0.0,0.0,0.0,11,19,9,32
20,0.0,0.0,0.0,0.0,2,25,23,28
21,0.0,0.0,0.0,0.0,2,26,5,13
22,0.0,0.0,0.0,0.0,0,12,1,7
23,0.0,0.0,0.0,0.0,4,4,5,6
24,0.0,0.0,0.0,0.0,6,6,4,4
25,0.0,0.0,0.0,0.0,11,10,3,5
26,0.0,0.0,0.0,0.0,54,11,34,20
27,0.0,0.0,0.0,0.0,70,19,29,16
28,0.0,0.0,0.0,0.0,77,26,42,52
29,0.0,0.0,0.0,0.0,124,46,150,136
30,0.0,0.0,0.0,0.0,201,119,269,255
31,0.0,0.0,0.0,0.0,135,161,144,260
32,0.0,0.0,0.0,0.0,147,176,64,46
33,0.0,0.0,0.0,0.0,144,243,196,128
34,0.0,0.0,0.0,0.0,56,200,168,189
35,0.0,0.0,0.0,0.0,30,25,23,29
36,0.0,0.0,0.0,0.0,16,32,12,25
37,0.0,0.0,0.0,0.0,11,24,6,17
38,0.0,0.0,0.0,0.0,6,16,5,8
39,0.0,0.0,0.0,0.0,7,12,5,5
40,0.0,0.0,0.0,0.0,12,11,5,3
41,0.0,0.0,0.0,0.0,20,6,3,6
42,0.0,0.0,0.0,0.0,41,9,18,19
43,0.0,0.0,0.0,0.0,48,30,23,29
44,0.0,0.0,0.0,0.0,89,28,101,75
45,0.0,0.0,0.0,0.0,101,87,171,140
46,0.0,0.0,0.0,0.0,134,126,294,287
47,0.0,0.0,0.0,0.0,100,181,151,216
48,0.0,0.0,0.0,0.0,154,353,40,49
49,0.0,0.0,0.0,0.0,213,465,213,179
50,0.0,0.0,0.0,0.0,93,461,286,230
51,0.0,0.0,0.0,0.0,56,106,43,29
52,0.0,0.0,0.0,0.0,39,11,20,20
53,0.0,0.0,0.0,0.0,24,14,15,23
54,0.0,0.0,0.0,0.0,14,9,6,8
55,0.0,0.0,0.0,0.0,14,10,8,8
56,0.0,0.0,0.0,0.0,19,11,4,4
57,0.0,0.0,0.0,0.0,24,20,2,7
58,0.0,0.0,0.0,0.0,42,19,6,12
59,0.0,0.0,0.0,0.0,31,32,26,45
60,0.0,0.0,0.0,0.0,162,71,141,114
61,0.0,0.0,0.0,0.0,242,131,280,197
62,0.0,0.0,0.0,0.0,208,265,253,249
63,0.0,0.0,0.0,0.0,143,262,134,259
64,0.0,0.0,0.0,0.0,216,290,91,55
65,0.0,0.0,0.0,0.0,245,441,165,238
66,0.0,0.0,0.0,0.0,146,403,203,253
