sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,2.7082226562499976,0.9278750000000006,0.0,6569,33918,31858,3956
1,0.0,0.0,0.0,3.90625e-06,5078,13401,6926,18351
2,0.0,0.0,0.0,5.078125e-05,4875,6631,2945,25664
3,0.0,0.0,0.0,0.0,3532,6470,260,6991
4,0.0,0.0,0.0,0.0,2343,4660,523,15076
5,0.0,0.0,0.0,0.0,2299,2402,514,12268
6,0.0,0.0,0.0,0.0,3237,2224,577,4929
7,0.0,0.0,0.0,0.0,3986,3085,1523,3676
8,0.0,0.0,0.0,0.0,7895,3314,13831,3524
9,0.0,0.0,0.0,0.0,8287,8055,2972,4139
10,0.0,0.0,0.0,0.0,10912,8460,5571,13174
11,0.0,0.0,0.0,0.0,10238,9959,411,11368
12,2.34375e-05,0.0,0.0,8.593750000000001e-05,16901,9212,1109,19701
13,3.0507539062500024,0.0,0.0,0.00019140625000000003,34910,14544,16522,22728
14,22.653410156249958,0.00044140625000000023,8.466121093750004,7.8125e-06,47432,22448,41098,19451
15,0.015062500000000005,0.00014453125000000002,2.724187500000002,0.0,30696,23369,34124,9789
16,0.0,0.0,0.009847656249999993,0.002664062499999992,9743,9628,30257,28112
17,0.0,0.0,0.0,0.00976953125,3581,13265,14358,27016
18,0.0,0.0,0.0,0.0010468749999999988,3867,4817,5313,28240
19,0.0,0.0,0.0,0.0,3041,4917,701,6421
20,0.0,0.0,0.0,0.0,2321,3818,653,13963
21,0.0,0.0,0.0,0.0,2134,2504,906,12367
22,0.0,0.0,0.0,0.0,2996,2108,1488,4941
23,0.0,0.0,3.515625e-05,0.0,15039,2301,16636,5108
24,0.0,0.0,0.0,0.0,6822,15552,12282,16007
25,0.0,0.0,0.0,0.0,7368,7639,4180,6657
26,0.0,0.0,0.0,3.90625e-06,9842,7582,8172,16104
27,0.0,0.0,0.0,0.0,11803,8605,1252,11557
28,0.001503906249999999,0.0,0.0,9.765625e-05,21370,9184,4156,19871
29,1.5622968750000004,3.90625e-06,0.00019921875000000007,0.3615351562499999,31258,16585,22593,29891
30,1.124296874999999,0.00022656250000000004,19.031136718750002,7.127132812500002,30738,21188,45573,36177
31,0.0,1.953125e-05,42.06558593749995,0.0045117187499999906,5308,16620,58226,26873
32,7.812500000000002e-05,8.83245312499999,10.347972656249988,0.0023710937499999965,21865,37420,37760,27502
33,0.00038671875000000007,7.399425781249999,0.0003945312500000002,1.985871093750002,21986,37981,23216,31543
34,0.0,6.899765625000005,0.0,0.6746835937499991,8227,38524,14143,30703
35,0.0,0.0,0.0,0.0,6783,8926,1258,6642
36,0.0,0.0,0.0,0.0,6154,7076,1125,13497
37,0.0,0.0,0.0,0.0,5368,6213,5541,12476
38,0.0,0.0,0.0,0.0,5535,5369,3183,5962
39,0.0,0.0,0.0005937500000000002,0.0,6942,5063,21024,18606
40,0.0,0.0,0.00041015625000000015,0.0,4317,6778,18194,13748
41,0.0,0.0,0.0,0.0,4407,4958,5770,7962
42,0.0,0.0,0.0,0.0,6478,4432,8277,15097
43,0.0,0.0,0.0,0.0,10838,6051,2634,11141
44,0.06127343749999998,0.0,0.0,0.000125,24769,9870,8151,21340
45,0.026453125000000008,1.5625e-05,0.04691406249999999,1.4882187500000001,23012,16394,29931,31792
46,0.0023789062499999986,6.640625e-05,14.057511718750002,7.705968750000008,22986,16305,41855,37325
47,0.026468750000000006,3.90625e-06,24.443476562499985,0.007386718749999984,30186,13992,46516,28761
48,7.755148437500008,0.0,0.0011835937499999998,0.05435937500000006,36209,17484,26163,31619
49,0.07433203125000006,21.398394531250013,0.0021210937499999954,11.46518749999999,31650,45947,25507,38638
50,0.0006796875000000004,58.72027343749918,0.00021484375,15.307863281250016,23371,58547,20361,39729
51,0.0,4.331230468749999,0.0,0.0,14036,35740,1540,7172
52,0.0,0.0,0.0,0.0,14864,15750,3280,13763
53,0.0,1.953125e-05,1.953125e-05,0.0,9656,16033,14041,16775
54,0.0,0.0,0.0,0.0,9046,10321,6045,7667
55,0.0,0.0,0.006402343749999998,0.00011718750000000001,8440,9339,24394,22214
56,0.0,0.0,0.010628906249999997,1.5625e-05,6539,8651,22767,18401
57,0.0,0.0,0.0,0.0,6560,6743,7004,9657
58,0.0,0.0,2.7343750000000004e-05,0.0,8289,6595,13643,14604
59,3.90625e-06,0.0,0.0,0.0,14763,8960,10218,12041
60,4.9050039062500055,1.1718749999999999e-05,2.3437499999999997e-05,0.2649492187499999,36074,14466,14132,27648
61,3.9721171875000065,0.012449218749999996,0.033480468750000054,7.307304687500005,35769,27846,29834,36164
62,0.012730468749999998,0.0006289062500000003,6.9845156250000064,9.609410156250004,27683,22966,36514,38777
63,0.0,3.90625e-06,39.073343749999985,0.0027578124999999955,15496,16228,54226,27948
64,4.831214843749994,1.1718749999999999e-05,0.00026953125,0.19118359375,34546,18374,21427,31050
65,0.009230468750000024,23.805062499999966,0.0004648437500000002,24.43160937500002,29915,47568,23297,46820
66,0.0007265625000000003,48.06530468749969,0.0003984375000000002,21.784015624999995,23579,58434,21613,45038
67,0.00028125000000000003,2.7510312500000005,0.0,0.0,20398,33635,886,4941
68,9.765625e-05,0.16991796874999995,0.0,0.0,19836,25845,6398,15967
69,0.0,0.00402734375,0.00034375000000000014,0.01180078125,12440,22114,18620,25481
70,0.0,0.0,0.0,0.0,12990,12530,6407,10462
71,0.0,0.0,0.005308593749999998,0.003015624999999998,8215,13144,24694,25220
72,0.0,0.0,0.037859375,0.0008476562500000003,10536,7569,23963,22608
73,0.0,0.0,0.0,0.0,11226,9825,7933,10588
74,0.00018749999999999995,0.0,0.001785156249999999,1.953125e-05,18695,10772,19818,19060
75,2.0305703125,2.34375e-05,1.953125e-05,0.0015820312499999997,32183,17737,13124,20533
76,13.532042968749991,0.0012109374999999987,0.00020312500000000007,0.04857812500000001,43045,24500,17342,24118
77,48.24592187499967,0.0014023437499999986,0.13336328124999935,29.079945312499976,58468,24831,30217,49437
78,1.35267578125,0.0028437499999999965,0.024589843750000014,23.09353125000001,34032,26552,30538,46667
79,2.3437499999999997e-05,0.00018359375,7.638484375000005,22.503820312499997,16837,20809,35940,44972
80,4.2968750000000004e-05,1.5625e-05,0.0005937500000000004,0.15670312499999997,19341,22394,22910,29581
81,0.0002265625000000001,0.12912500000000013,0.002078124999999997,12.749683593750003,21726,30554,25241,40444
82,0.00017968750000000002,1.1370546875,0.0006914062500000004,1.2237109375,21535,31570,22441,31120
83,1.1718749999999999e-05,0.26430078125000017,0.0,0.0,19192,29075,1945,2755
84,0.0,0.005414062499999995,0.0,0.00015234374999999997,15957,26101,4231,17838
85,1.1718749999999999e-05,4.6875e-05,0.0,1.2893828125000002,17830,18225,10300,28929
86,0.0,0.0,0.0,0.0,17041,16724,3853,9048
87,0.0,0.0,0.00012890625000000003,0.013613281249999998,4398,16150,19818,25980
88,0.0,0.0,1.1718749999999999e-05,0.0029140624999999983,14758,4118,17425,23509
89,7.8125e-06,0.0,0.0,0.0,17005,13401,8228,10883
90,0.012671874999999996,0.0,7.8125e-06,0.28991015625000016,24453,15314,12843,26124
91,6.457523437499998,8.984375e-05,0.0,0.006664062499999998,37295,19229,9318,21062
92,28.41764453125001,0.00033984375000000014,0.0,0.10895312499999998,51179,22681,10825,24010
93,57.17759765624931,0.003749999999999992,0.0005156250000000001,43.46811328125004,58487,27499,22333,57538
94,5.902167968749997,0.01540234375000001,0.00047656250000000015,35.23586718749997,37675,29570,23944,53544
95,0.0,0.000125,3.90625e-06,60.358457031249266,12824,21986,18091,58078
96,0.0,0.0011679687499999995,0.0,0.06806250000000001,4823,24037,8947,29450
97,0.0,0.0,0.0096796875,2.503074218749999,9972,10284,27666,33130
98,0.0,0.0002851562500000001,0.00021875000000000003,0.6580781250000003,11163,19232,19453,29246
99,0.0,0.000140625,0.0,0.0,10342,18466,916,3535
100,0.0,1.953125e-05,0.0,0.0,10782,16284,1950,9708
101,0.0,0.0,0.0,0.0,6301,11093,1969,11740
102,0.0,0.0,0.0,0.0,6145,6009,2247,5317
103,0.0,0.0,0.0,0.00038671875,8457,6069,9938,20182
104,0.0,0.0,0.0,5.0781250000000004e-05,9264,7955,9404,17728
105,0.0,0.0,0.0,0.0,10677,8976,5715,11266
106,3.90625e-06,0.0,0.0,5.468750000000001e-05,16556,10349,4506,16580
107,1.1133124999999993,0.0,0.0,0.0,30401,14272,2611,13847
108,3.882843750000004,0.0008437500000000002,0.0,5.0781250000000004e-05,34571,23509,3775,14230
