sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.03657694962042789,0.0,0.0,146,1051,857,0
1,0.0,0.0,0.0,0.0,100,229,91,0
2,0.0,0.0,0.0,0.0,97,146,34,0
3,0.0,0.0,0.0,0.0,65,171,1,0
4,0.0,0.0,0.0,0.0,45,120,18,0
5,0.0,0.0,0.0,0.0,56,31,14,0
6,0.0,0.0,0.0,0.0,62,18,17,0
7,0.0,0.0,0.0,0.0,65,23,14,0
8,0.0,0.0,0.0,0.0,105,34,174,0
9,0.0,0.0,0.0,0.0,97,137,32,0
10,0.0,0.0,0.0,0.0,172,176,82,0
11,0.0,0.0,0.0,0.0,167,173,5,0
12,0.0,0.0,0.0,0.0,251,217,11,0
13,0.0,0.0,0.0,0.0,839,305,363,0
14,0.8253968253968255,0.0,1.1801242236024845,0.0,1520,542,1193,0
15,0.0006901311249137336,0.0006901311249137336,0.0006901311249137336,0.0,1125,729,1022,0
16,0.0,0.0,0.0,0.0027605244996549345,149,221,841,856
17,0.0,0.0,0.0,0.0,72,260,283,112
18,0.0,0.0,0.0,0.0,74,81,55,36
19,0.0,0.0,0.0,0.0,56,105,4,0
20,0.0,0.0,0.0,0.0,41,98,11,7
21,0.0,0.0,0.0,0.0,34,46,15,5
22,0.0,0.0,0.0,0.0,45,29,26,5
23,0.0,0.0,0.0,0.0,216,23,185,4
24,0.0,0.0,0.0,0.0,78,225,127,145
25,0.0,0.0,0.0,0.0,68,148,52,22
26,0.0,0.0,0.0,0.0,192,174,195,55
27,0.0,0.0,0.0,0.0,261,139,19,3
28,0.0,0.0,0.0,0.0,386,177,48,7
29,0.0,0.0,0.0,0.0,586,306,596,215
30,0.0,0.0,3.6432022084196,0.0006901311249137336,748,467,1803,886
31,0.0,0.0,5.353347135955831,0.0,141,395,2023,432
32,0.0,0.43409247757073843,0.0779848171152519,0.0013802622498274672,599,1443,1127,856
33,0.0,0.17667356797791584,0.006901311249137337,0.0,571,1309,764,264
34,0.0,0.03312629399585921,0.0,0.0,210,1077,320,68
35,0.0,0.0,0.0,0.0,175,103,8,8
36,0.0,0.0,0.0,0.0,141,92,12,7
37,0.0,0.0,0.0,0.0,102,91,41,12
38,0.0,0.0,0.0,0.0,85,75,41,14
39,0.0,0.0,0.0,0.0,106,69,221,184
40,0.0,0.0,0.0,0.0,64,102,158,109
41,0.0,0.0,0.0,0.0,55,73,67,38
42,0.0,0.0,0.0,0.0,135,86,134,86
43,0.0,0.0,0.0,0.0,197,124,40,15
44,0.0,0.0,0.0,0.0,381,204,76,43
45,0.0,0.0,0.0,0.0,454,288,666,407
46,0.0,0.0,3.0924775707384407,0.01587301587301587,625,319,1747,1156
47,0.010351966873706004,0.0,4.882677708764664,0.0006901311249137336,1119,322,1940,963
48,0.39199447895100065,0.0,0.0,0.02070393374741201,1237,760,805,1229
