sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.05051759834368536,3.276811594202899,0.0004830917874396135,0.0,14305,16658,7988,0
1,0.006142167011732232,30.362111801242197,0.0022774327122153212,0.0,11961,17369,6993,0
2,0.0,0.8150448585231195,0.0,0.0,5154,14909,7664,0
3,0.0,0.0,0.0,0.0,4254,5344,2048,0
4,0.0,0.0,0.0,0.0,2165,3381,1069,0
5,0.0,0.0,0.0,0.0,2402,2641,643,0
6,0.0,0.0,0.0,0.0,2347,2268,439,0
7,0.0,0.0,0.0,0.0,4834,2355,7636,0
8,0.0,0.0,0.0,0.0,5881,5024,1474,0
9,0.0,0.0,0.0,0.0,7036,6118,1651,0
10,0.0,0.0,0.0,0.0,6787,5955,1927,0
11,0.001104209799861974,0.0,0.0,0.0,9668,7270,394,0
12,11.043823326432028,0.0,0.0015873015873015875,0.0,15964,6907,9786,0
13,5.926086956521742,19.09613526570048,0.002415458937198067,0.0,12167,11773,4188,0
14,44.64623878536912,4.67846790890269,3.834989648033127,0.0,7599,7661,7527,0
15,15.82380952380953,1.8371980676328503,0.0,0.0,16725,16771,4184,0
16,0.00034506556245686687,4.400000000000002,0.0,6.901311249137337e-05,11964,16729,9266,7799
17,0.011594202898550725,0.5805383022774327,0.0034506556245686684,0.00013802622498274673,9814,11952,10567,7297
18,0.0,0.003105590062111802,0.09275362318840587,0.0,4426,11518,15234,9266
19,0.0,0.0,0.0,0.0,3760,4547,4723,2565
20,0.0,0.0,0.0,0.0,2395,3458,2001,1265
21,0.0,0.0,0.0,0.0,2268,2665,1167,892
22,0.0,0.0,0.0,0.0,2313,2268,1033,773
23,0.0004830917874396135,0.0,0.0007591442374051071,0.0,8477,2412,10058,7576
24,0.0,0.0006211180124223603,0.0,0.0,5518,8688,7063,1906
25,0.0,0.0,0.0,0.0,6111,6027,2986,1954
26,0.0,0.00013802622498274673,0.0,0.0,5410,5044,4070,2947
27,6.901311249137337e-05,0.0,0.0,0.0,7561,5771,5470,3163
28,0.021048999309868876,0.0071773636991028286,0.032229123533471356,0.0,11412,9740,11908,8783
29,41.59613526570048,0.3777087646652864,0.023050379572118695,0.002760524499654934,16080,9232,9280,8938
30,20.590959282263643,3.7098688750862676,8.452657004830913,6.901311249137337e-05,11634,10504,16470,9995
31,35.743409247757,0.008419599723947551,1.1932367149758454,0.0,16491,13278,14240,7641
32,3.025879917184265,6.901311249137337e-05,27.565700483091714,0.0,15482,11050,19520,5091
33,1.615804002760524,5.67094547964113,0.5380952380952381,0.02173913043478261,14048,12828,12812,10121
34,7.306280193236714,24.115527950310543,0.45769496204278803,11.196411318150455,6696,10328,14733,13297
35,6.901311249137337e-05,3.666597653554175,6.901311249137337e-05,0.0,10063,14456,8748,5035
36,0.0,0.004278812974465149,0.0,0.0,7054,9729,4625,2315
37,0.0,0.0,0.0,0.0,5306,6863,2941,1318
