sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.0,4.363699102829537,0.0,190,89,1897,0
1,0.0,0.0,0.0,0.0,141,409,142,0
2,0.0,0.0,0.0,0.0,141,235,64,0
3,0.0,0.0,0.0,0.0,103,292,9,0
4,0.0,0.0,0.0,0.0,119,230,22,0
5,0.0,0.0,0.0,0.0,102,64,34,0
6,0.0,0.0,0.0,0.0,125,40,24,0
7,0.0,0.0,0.0,0.0,168,48,154,0
8,0.0,0.0,0.0,0.0,168,189,147,0
9,0.0,0.0,0.0,0.0,158,212,66,0
10,0.0,0.0,0.0,0.0,258,292,196,0
11,0.0,0.0,0.0,0.0,241,286,17,0
12,0.0,0.0,0.0,0.0,394,379,32,0
13,0.0,0.0,0.0,0.0,1125,457,964,0
14,19.236714975845413,0.0,0.0027605244996549345,0.0,3010,710,1433,0
15,0.021394064872325747,0.0,0.0,0.0,1585,1103,661,0
16,0.0,0.0034506556245686684,14.603174603174601,0.0,171,1285,2719,240
17,0.0,0.0,0.0,0.0,99,534,349,97
18,0.0,0.0,0.0,0.0,101,313,80,60
19,0.0,0.0,0.0,0.0,77,204,13,5
20,0.0,0.0,0.0,0.0,76,167,24,4
21,0.0,0.0,0.0,0.0,70,84,50,8
22,0.0,0.0,0.0,0.0,81,67,33,13
23,0.0,0.0,0.0,0.0,105,54,304,88
24,0.0,0.0,0.0,0.0,139,213,207,166
25,0.0,0.0,0.0,0.0,114,267,100,29
26,0.0,0.0,0.0,0.0,305,343,308,56
27,0.0,0.0,0.0,0.0,452,282,49,11
28,0.0,0.0,0.0,0.0,688,379,66,18
29,0.015182884748102138,0.0,0.0,0.0,1301,520,977,347
30,0.039337474120082816,0.0,5.0821256038647356,0.0,1423,655,2179,778
31,0.008281573498964804,0.0,0.0,0.0904071773636991,1282,526,901,1229
32,0.0,0.0,19.25465838509317,0.30848861283643886,475,382,3038,1518
33,0.0,9.211870255348515,0.0,0.0,556,2340,771,176
34,0.0,1.7308488612836441,0.0,0.0,453,2032,420,225
35,0.0,0.0,0.0,0.0,344,369,53,14
36,0.0,0.0,0.0,0.0,217,210,88,6
37,0.0,0.0,0.0,0.0,151,184,92,15
38,0.0,0.0,0.0,0.0,136,135,50,19
39,0.0,0.0,0.0,0.0,101,132,342,158
40,0.0,0.0,0.0,0.0,95,117,255,281
41,0.0,0.0,0.0,0.0,95,118,111,60
42,0.0,0.0,0.0,0.0,138,132,285,98
43,0.0,0.0,0.0,0.0,277,180,100,33
44,0.0,0.0,0.0,0.0,824,291,71,55
45,0.0,0.0,0.0,0.0,746,413,1054,675
46,0.0,0.0,6.224292615596963,0.0,1065,413,2157,1149
47,0.0,0.0,0.0,0.0,953,384,940,769
48,0.0,0.0,13.687370600414079,5.849551414768806,832,301,2645,1939
49,0.026224982746721876,17.07936507936508,0.0,0.0,1130,2808,941,566
50,0.0,21.374051069703242,0.0013802622498274672,0.0,745,3040,1179,628
51,0.0,0.0,0.0,0.0,608,322,392,253
52,0.0,0.0,0.0,0.0,470,296,84,54
53,0.0,0.0,0.0,0.0,312,335,173,95
54,0.0,0.0,0.0,0.0,258,227,58,58
55,0.0,0.0,0.0,0.0,19,236,416,245
56,0.0,0.0,0.0,0.0,119,52,331,377
57,0.0,0.0,0.0,0.0,125,195,108,90
58,0.0,0.0,0.0,0.0,254,239,256,159
59,0.0,0.0,0.0,0.0,607,358,137,164
60,5.794340924775707,0.0,0.0,0.0,2273,500,383,320
61,18.236714975845413,0.0,0.0006901311249137336,0.0,2972,781,1112,715
62,0.007591442374051069,0.0,2.151138716356107,0.00966183574879227,1370,811,1872,1317
63,0.0027605244996549345,0.0,0.0,0.0,1216,626,912,786
