sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.0005217391304347835,1.5275231193926793,0.0,391625,1014973,1800822,0
1,0.0,0.0036521739130434988,0.0,0.0,238867,1239260,142263,0
2,0.0,0.0,0.0,0.0,275422,303456,63457,0
3,0.0,0.0,0.0,0.0,223283,317316,7403,0
4,0.0,0.0,0.0,0.0,132969,241061,15105,0
5,0.0,0.0,0.0,0.0,125616,118781,21925,0
6,0.0,0.0,0.0,0.0,141287,114278,29405,0
7,0.0,0.0,0.0,0.0,241410,133448,332960,0
8,0.0,0.0,0.0,0.0,341897,344728,221429,0
9,0.0,0.0,0.0,0.0,390230,342015,88997,0
10,0.0,0.0,0.0,0.0,382791,386119,207750,0
11,0.0,0.0,0.0,0.0,425747,452331,17339,0
12,0.0,0.0,0.0,0.0,564251,483661,19356,0
13,0.03698688750862516,0.0,5.244996549344376e-05,0.0,1604381,565075,1082501,0
14,74.17483436852115,0.03726708074533967,96.9605790199763,0.0,1981779,1645521,1979901,0
15,0.00021670117322291214,97.69057971007994,0.026841269841270082,0.0,1010831,1980422,1639490,0
16,97.56558454103565,73.82992546584187,73.82558730159947,2.6224982746721872e-05,1978909,1980796,1981389,874620
17,0.0,73.11766528640796,3.130076604554668,0.00012284334023464455,116169,1976128,1929895,858346
18,0.0,7.591442374051071e-06,0.0,0.0,174377,692060,109017,74278
19,0.0,0.0,0.0,0.0,160626,209154,10600,10794
20,0.0,0.0,0.0,0.0,112014,171156,21547,11403
21,0.0,0.0,0.0,0.0,95650,109740,45901,17847
22,0.0,0.0,0.0,0.0,101422,101960,53937,26740
23,0.0,0.0,0.0,0.0,188860,105665,626578,223360
24,0.0,0.0,0.0,0.0,297833,313273,334779,326442
25,0.0,0.0,0.0,0.0,320729,306809,138800,93591
26,0.0,0.0,0.0,0.0,428162,334688,268373,125469
27,0.0,0.0,0.0,0.0,575797,353983,43122,24959
28,0.0,0.0,0.0,0.0,790087,442500,59068,53186
29,72.92521601105322,0.0,0.04813250517598053,0.0,1976683,589595,1683817,771502
30,73.62420772945656,0.0025086266390614547,97.7215341614203,0.0644692891649372,1979756,1393469,1982222,1628996
31,0.030908902691511204,96.56387163555603,72.43320358869953,1.6984023464459024,1337276,1967849,1972214,1950386
32,97.75978329880354,0.003656314699792977,73.58824016564147,0.24632160110420717,1980496,1492076,1981464,1844733
33,97.93655348512641,74.10912905450951,74.72418012422358,92.44712767425258,1978473,1981616,1979925,1974492
34,0.0,73.28155003451118,0.007763285024154391,6.901311249137336e-06,623380,1981550,1358948,650528
35,0.0,0.0,0.0,0.0,420967,603669,220141,29299
36,0.0,0.0,0.0,0.0,279510,369958,151603,16189
37,0.0,0.0,0.0,0.0,188523,303582,151336,33173
38,0.0,0.0,0.0,0.0,196671,224357,77876,54702
39,0.0,0.0,0.0,0.0,182264,217943,736664,397788
40,0.0,0.0,0.0,0.0,170118,188690,477016,556495
41,0.0,0.0,0.0,0.0,175000,190069,167895,139780
42,0.0,0.0,0.0,0.0,221836,196188,357588,270907
43,0.0,0.0,0.0,0.0,428315,279480,156684,102379
44,0.013131815044858117,0.0,0.0,0.0,1402803,418221,276111,141396
45,74.06894824015586,0.0,72.40754520359314,0.0633954451345718,1979427,760874,1970991,1695924
46,73.79378329882226,0.0006073153899240869,98.04985921318311,69.34799723947451,1976672,1226382,1982168,1974672
