sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,6.901311249137337e-05,0.0,0.0,4547,11192,6744,0
1,0.0,0.0,0.0,0.0,3536,3513,1423,0
2,0.0,0.0,0.0,0.0,4520,3746,1485,0
3,0.0,0.0,0.0,0.0,3153,3822,115,0
4,0.0,0.0,0.0,0.0,1191,1719,138,0
5,0.0,0.0,0.0,0.0,1338,1404,248,0
6,0.0,0.0,0.0,0.0,1374,1271,185,0
7,0.0,0.0,0.0,0.0,2863,1515,2117,0
8,0.0,0.0,0.0,0.0,4566,1717,4668,0
9,0.0,0.0,0.0,0.0,4675,4254,420,0
10,0.0,0.0,0.0,0.0,4291,3332,700,0
11,0.0,0.0,0.0,0.0,6316,5460,262,0
12,0.00020703933747412008,0.0,0.0,0.0,6444,5529,104,0
13,0.08012422360248449,0.0,0.00027605244996549346,0.0,8763,5625,2718,0
14,57.844858523119214,0.0023464458247066944,28.01532091097309,0.0,13271,9162,8759,0
15,0.0,0.0017253278122843342,46.351966873706004,0.0,5471,12669,19447,0
16,0.0,6.901311249137337e-05,0.005521048999309868,0.0,5232,9539,12435,12412
17,0.0,0.0,0.00013802622498274673,0.0,2306,2809,5070,3551
18,0.0,0.0,0.0,0.0,2792,2267,2727,1804
19,0.0,0.0,0.0,0.0,1969,2328,256,244
20,0.0,0.0,0.0,0.0,976,1180,358,314
21,0.0,0.0,0.0,0.0,879,966,547,341
22,0.0,0.0,0.0,0.0,896,849,579,443
23,0.0,0.0,0.0,0.0,3353,1095,3825,3544
24,0.0,0.0,0.007246376811594203,0.0,4151,1335,8861,4076
25,0.0,0.0,0.0,0.0,4217,3847,989,702
26,0.0,0.0,0.0,0.0,3975,2644,2281,1576
27,6.901311249137337e-05,0.0,0.0,0.0,6546,5339,366,306
28,0.018564527260179427,0.0,0.0,0.0,8471,6613,858,675
