sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,0.0,0.0,0.0,0,4,31,0
1,0.0,0.0,0.0,0.0,0,20,5,0
2,0.0,0.0,0.0,0.0,0,1,2,0
3,0.0,0.0,0.0,0.0,1,4,0,0
4,0.0,0.0,0.0,0.0,7,11,1,0
5,0.0,0.0,0.0,0.0,1,0,2,0
6,0.0,0.0,0.0,0.0,4,3,1,0
7,0.0,0.0,0.0,0.0,0,0,4,0
8,0.0,0.0,0.0,0.0,0,3,4,0
9,0.0,0.0,0.0,0.0,0,0,1,0
10,0.0,0.0,0.0,0.0,13,4,10,0
11,0.0,0.0,0.0,0.0,3,1,2,0
12,0.0,0.0,0.0,0.0,11,1,2,0
13,0.0,0.0,0.0,0.0,74,5,39,0
14,0.0,0.0,0.0,0.0,152,14,116,0
15,0.0,0.0,0.0,0.0,3,7,58,0
16,0.0,0.0,0.0,0.0,1,2,27,2
17,0.0,0.0,0.0,0.0,5,34,15,1
18,0.0,0.0,0.0,0.0,0,3,1,0
19,0.0,0.0,0.0,0.0,0,2,0,0
20,0.0,0.0,0.0,0.0,4,6,0,0
21,0.0,0.0,0.0,0.0,1,1,3,0
22,0.0,0.0,0.0,0.0,0,1,1,1
23,0.0,0.0,0.0,0.0,0,0,8,0
24,0.0,0.0,0.0,0.0,1,0,6,2
25,0.0,0.0,0.0,0.0,0,1,3,0
26,0.0,0.0,0.0,0.0,13,5,11,0
27,0.0,0.0,0.0,0.0,12,5,2,0
28,0.0,0.0,0.0,0.0,20,6,1,0
29,0.0,0.0,0.0,0.0,45,4,31,2
30,0.0,0.0,0.0,0.0,49,13,90,17
31,0.0,0.0,0.0,0.0,1,8,84,5
32,0.0,0.0,0.0,0.0,3,3,23,5
33,0.0,0.0,0.0,0.0,9,62,38,4
34,0.0,0.0,0.0,0.0,14,89,34,3
35,0.0,0.0,0.0,0.0,1,5,0,0
36,0.0,0.0,0.0,0.0,1,1,0,0
37,0.0,0.0,0.0,0.0,2,1,0,0
38,0.0,0.0,0.0,0.0,3,0,4,0
39,0.0,0.0,0.0,0.0,0,0,10,0
