sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,16.470902343750016,1.1718749999999999e-05,3.907925781249997,0.0,42763,17004,34105,2233
1,5.423894531249996,5.876519531250005,0.0,0.0,35338,35328,6478,19683
2,4.111800781250001,10.7211171875,0.0,0.0,33924,38382,1295,16936
3,0.0,6.705867187499997,0.0,0.0,7732,35816,1099,5393
4,6.271792968749999,0.0,0.0,0.0,34978,8428,1792,10366
5,0.9896874999999999,0.48573437500000033,0.0,0.0,27929,30429,452,8676
6,0.5653984374999999,0.5151015624999998,0.0,0.0,27781,27216,628,2992
7,0.0,1.3291601562500022,0.0005351562500000003,0.0,2961,28374,25792,2412
8,0.29214453124999984,0.0,0.0004101562500000003,0.0,29392,3407,26816,2415
9,0.0009140625,4.198082031250001,0.0,0.0,20874,32583,745,2819
10,0.7456328124999996,0.32984765625,0.0,0.0,31809,24450,3414,9852
11,0.0,13.403468749999986,0.0,0.0,10079,40026,967,9873
12,1.3209804687499997,6.25e-05,0.0,0.0,31276,17283,2925,16236
13,26.223984375000022,3.6525742187500008,0.0,3.90625e-06,49259,33502,14325,18878
14,41.726550781249905,2.0419882812499996,5.859375e-05,4.6874999999999994e-05,58396,33694,20205,19766
15,0.05781250000000001,0.0033007812499999956,0.00011328125000000002,0.0,28246,25296,19344,15402
16,0.0,0.0,0.0,6.299648437500006,15259,13374,10973,36312
17,0.0,0.0,0.0,0.06017968750000004,10907,13942,14323,30094
18,0.0,0.0,0.0,0.0008906249999999996,5042,9788,5869,28022
19,0.0,0.0,0.0,0.0,3332,4873,2182,9296
20,0.0,0.0,0.0,0.0,1849,3519,1626,15156
21,0.0,0.0,0.0,0.0,1330,3810,1039,10130
22,0.0,0.0,0.0,0.0,1664,2049,1348,4253
23,0.0,0.0,0.0,0.8792265625000002,1367,2114,2602,29125
24,0.0,0.0,0.0,1.0996132812499992,2689,1760,1485,29807
25,0.0,0.0,0.0,0.0,2683,3001,1715,3726
26,0.0,0.0,0.0,0.0,8416,3000,4888,13484
27,0.0,0.0,0.0,0.0,11421,7079,4301,12506
28,0.0027187499999999968,0.0,0.0,0.0004765625000000002,21641,8918,10996,24412
29,2.6004335937499983,0.00041796875000000015,2.7343750000000004e-05,3.561707031249997,32027,19497,19798,33884
30,1.4439570312500007,0.007402343749999991,0.003078124999999994,19.45421874999998,31892,27483,25635,43940
31,0.0,0.020148437499999998,1.1718749999999999e-05,13.066132812500008,18495,28717,15045,39445
32,0.0016718749999999974,0.000984375,0.0,0.0,25507,25842,8085,10959
33,0.15442187499999954,0.16889062500000004,0.00019531250000000004,4.302855468749996,30572,30587,22193,33817
34,5.468750000000001e-05,4.695585937500001,0.00045312500000000024,8.350347656250007,15503,35270,22299,36859
35,0.0,3.125e-05,0.0,0.0,5203,15178,5194,9547
36,0.0,0.0,0.0,0.0,3117,5490,2494,12038
