sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,0.0,16.864271911663227,0.0013319530710835057,0.0,30496,197971,148831,0
1,0.0,0.0,0.0,0.0,24176,48200,15842,0
2,0.0,0.0,0.0,0.0,27674,33034,7313,0
3,0.0,0.0,0.0,0.0,21454,34602,816,0
4,0.0,0.0,0.0,0.0,12107,25861,1603,0
5,0.0,0.0,0.0,0.0,11848,12510,2542,0
6,0.0,0.0,0.0,0.0,15128,11845,2551,0
7,0.0,0.0,0.0,0.0,16840,15241,4470,0
8,0.0,0.0,0.0,0.0,39205,17100,58414,0
9,0.0,0.0,0.0,0.0,40221,39954,9788,0
10,0.0,0.0,0.0,0.0,48148,44862,14677,0
11,0.0,0.0,0.0,0.0,51780,47667,919,0
12,0.0,0.0,0.0,0.0,67688,50714,3185,0
13,0.009323671497584575,0.0,0.0,0.0,154440,62911,63460,0
14,96.73835748793084,6.211180124223603e-05,41.77318840579717,0.0,200304,112334,199716,0
15,0.01128364389233962,0.0009592822636300905,0.022332643202208624,0.0,166872,148985,165720,0
16,0.0,0.0,0.00017253278122843346,0.0019323671497584502,29690,44131,144474,147521
17,0.0,0.0,0.0,0.0,17531,50182,41157,14294
18,0.0,0.0,0.0,0.0,20738,22430,13611,7660
19,0.0,0.0,0.0,0.0,19261,23890,1419,834
20,0.0,0.0,0.0,0.0,12682,21161,2081,1705
21,0.0,0.0,0.0,0.0,10783,13021,2995,2641
22,0.0,0.0,0.0,0.0,11766,10802,4881,2615
23,0.0,0.0,0.0,0.0,76637,11873,69579,4473
24,0.0,0.0,0.0,0.0,34664,76610,39486,58190
25,0.0,0.0,0.0,0.0,36678,34686,15375,6120
26,0.0,0.0,0.0,0.0,43392,36698,30245,18289
27,0.0,0.0,0.0,0.0,58206,39455,3859,874
28,0.0,0.0,0.0,0.0,82342,49387,7503,3218
29,0.00015873015873015876,0.0,0.0,0.0,116607,65757,99208,63619
30,0.0045203588681849574,0.0,96.6865424430725,0.0005175983436853002,146332,75461,200269,142293
31,0.0,0.0,97.59772256729646,0.0,23896,63557,200193,59497
32,2.7605244996549345e-05,95.35153899241624,93.38893029676258,0.0009799861973775025,119803,199956,199730,140772
33,2.0703933747412007e-05,94.65948240166284,3.450655624568668e-05,0.0,114337,200203,104411,36762
34,0.0,0.1487577639751541,0.0,0.0,38147,182565,59859,14277
35,0.0,0.0,0.0,0.0,35398,40001,1699,1525
36,0.0,0.0,0.0,0.0,32664,36070,2485,2159
37,0.0,0.0,0.0,0.0,25346,32402,10439,3074
38,0.0,0.0,0.0,0.0,24656,24887,8941,4994
39,0.0,0.0,0.0,0.0,31525,24554,85648,69952
40,0.0,0.0,0.0,0.0,20996,35920,53928,39579
41,0.0,0.0,0.0,0.0,20897,20842,18303,11921
42,0.0,0.0,0.0,0.0,33293,20891,26920,34258
43,0.0,0.0,0.0,0.0,48933,32043,6454,3749
44,0.0,0.0,0.0,0.0,77625,44609,11454,7811
45,0.0,0.0,0.0007384403036576951,0.0,86878,59035,130045,99972
46,7.59144237405107e-05,0.0,95.75809523810314,0.040144927536231854,114238,48764,200163,183710
47,87.68573498965073,0.0,97.13712215321758,0.0009247757073844035,199639,42948,200126,128211
48,95.95264320221628,0.0,0.0004830917874396137,0.0904968944099367,199671,100663,136824,179640
49,91.80401656315208,97.05817115252742,0.0024154589371980658,0.0,199676,200270,134980,90762
50,6.901311249137336e-06,97.9540855762683,0.0,0.0,94872,200383,98062,60687
51,0.0,4.830917874396135e-05,0.0,0.0,66297,117076,2102,1756
52,0.0,0.0,0.0,0.0,61950,66244,5104,2520
53,0.0,0.0,0.0,0.0,48010,60343,25236,10660
54,0.0,0.0,0.0,0.0,45170,46302,12775,8906
55,0.0,0.0,6.901311249137336e-06,0.0,43284,43802,97627,81625
56,0.0,0.0,0.0,0.0,31570,42843,71682,58638
57,0.0,0.0,0.0,0.0,33255,31337,19899,14811
58,0.0,0.0,0.0,0.0,41512,33180,30878,30984
59,0.0,0.0,0.0,0.0,51136,41320,12110,6573
60,0.0065631469979296215,0.0,0.0,0.0,148878,49887,16067,11703
61,0.08741890959282149,4.830917874396135e-05,0.032788129744651805,0.00011042097998619738,179056,107814,166816,132044
62,0.02381642512077318,6.901311249137336e-06,94.17053830228443,77.09835058661186,169062,101271,200089,199989
63,4.830917874396135e-05,0.0,97.60138716356975,0.0031055900621118006,108756,74634,200137,147609
64,95.23072463768852,0.0,0.0,0.03856452726017959,199633,100968,79686,171159
65,23.373906142166977,97.25777777778629,0.0002001380262249827,0.002933057280883368,198559,200284,116637,141610
66,0.0,97.4631884058057,0.0,0.0,103990,200383,75681,96396
67,0.0,0.0004485852311939269,0.0,0.0,81280,124402,2159,2160
68,0.0,6.901311249137336e-06,0.0,0.0,67088,89895,6347,5223
69,0.0,0.0,0.0,0.0,61238,69236,31085,25068
70,0.0,0.0,0.0,0.0,66014,60581,11972,12449
71,0.0,0.0,1.3802622498274672e-05,0.0,40067,65705,102510,92849
72,0.0,0.0,0.0,0.0,51065,40971,81137,76468
73,0.0,0.0,0.0,0.0,54268,52191,20745,16218
74,0.0,0.0,0.0,0.0,66687,55461,36506,34711
75,0.0001932367149758454,0.0,0.0,0.0,116027,67598,13071,12279
76,0.4054589371980647,0.0,0.0,0.0,190146,97272,16895,16313
77,97.76271221532964,0.001490683229813664,0.22374741200828094,0.03106280193236747,200383,136145,186406,170760
78,92.53107660456008,0.03897860593512776,0.17302277432712104,93.59377501725918,200212,168398,188942,200138
79,0.0001932367149758454,0.00020703933747412008,95.45425120773623,96.67579710145746,110971,113301,200060,200023
80,0.0,0.0,1.3802622498274672e-05,0.0072256728778468055,89835,121592,103399,155310
81,6.901311249137336e-06,0.12839889579019834,0.0,0.0015044858523119385,101376,182447,83257,134921
82,1.3802622498274672e-05,0.01044168391994484,0.0,0.0,103207,156477,53137,73201
83,0.0,0.0021877156659765337,0.0,0.0,97670,140390,1948,2100
84,0.0,0.0012491373360938576,0.0,0.0,64701,132103,4755,6573
85,0.0,0.0,0.0,0.0,80780,78664,13092,30769
86,0.0,0.0,0.0,0.0,84069,81540,7532,11741
87,0.0,0.0,0.0,0.0,20128,85267,69385,96911
88,0.0,0.0,0.0,0.0,72330,20732,54397,86107
89,0.0,0.0,0.0,0.0,77140,73967,17712,17221
90,0.0,0.0,0.0,0.0,97613,79334,20008,40249
91,0.012739820565907596,0.0,0.0,0.0,155580,92092,8298,13140
92,94.81178743962025,0.00010351966873706004,0.0,0.0,200201,124199,10468,17290
