sat.id,ISL0,ISL1,ISL2,ISL3,count_ISL0,count_ISL1,count_ISL2,count_ISL3
0,1.8890269151138717,25.283988957902015,0.5477570738440305,0.0,16355,19029,10595,0
1,0.025741890959282244,49.54051069703239,2.9447204968944085,0.0,13675,18500,12579,0
2,0.0,15.700414078674955,0.0,0.0,7264,18251,8179,0
3,0.0,0.00034506556245686687,0.0,0.0,6591,8771,3102,0
4,0.0,0.0,0.0,0.0,3757,6054,1769,0
5,0.0,0.0,0.0,0.0,4158,4425,1150,0
6,0.0,0.0,0.0,0.0,4122,3767,752,0
7,0.0,0.0,0.015527950310559,0.0,6879,3641,11530,0
8,0.00027605244996549346,0.0,0.0,0.0,8744,7258,2281,0
9,0.005659075224292616,6.901311249137337e-05,0.0,0.0,10796,9000,2558,0
10,0.000966183574879227,0.007453416149068324,0.0,0.0,9946,8372,2583,0
11,0.04140786749482402,6.901311249137337e-05,0.0,0.0,13638,9287,979,0
12,36.15293305728083,0.00020703933747412008,0.08040027605244998,0.0,18673,8489,12635,0
13,38.034368530020686,45.45838509316768,6.792546583850935,0.0,15949,12098,10392,0
14,66.57501725327806,44.393374741200745,57.95672877846769,0.0,8733,10953,15148,0
15,29.84382332643203,14.079641131815043,0.0,0.0,16239,18604,6801,0
16,0.0028985507246376825,30.09765355417527,6.901311249137337e-05,0.7750172532781227,13347,19874,10570,11838
17,0.6433402346445821,29.592408557625944,1.0515527950310557,0.03747412008281574,12005,16271,13765,11028
18,0.001518288474810214,0.7555555555555555,0.259213250517599,0.0,8033,15193,16544,9288
19,0.00027605244996549346,0.0024154589371980675,0.0,0.0,6931,7781,7205,4031
20,0.0,0.0,0.0,0.0,4925,5680,3228,2401
21,0.0,0.0,0.0,0.0,4354,4470,2172,1452
22,0.0,0.0,0.0,0.0,4256,3520,1875,1141
23,0.5913043478260869,0.0,1.1361628709454794,0.001311249137336094,13029,3489,14966,10678
24,6.901311249137337e-05,0.2307108350586612,0.0064872325741890955,0.0,8031,13135,11036,2859
25,0.00041407867494824016,0.0004830917874396135,0.0,0.0,9176,9637,4579,3128
26,0.0006901311249137337,0.006832298136645964,0.0018633540372670807,0.0,8798,8225,6670,4425
27,0.019530710835058664,0.0010351966873706005,0.0,0.0,11577,8968,7588,4351
28,10.27142857142858,0.21035196687370616,0.07039337474120091,0.00013802622498274673,16956,12737,14575,9973
29,56.852795031055834,19.109385783298823,19.661697722567293,0.0029675638371290548,17291,13434,16302,10322
30,54.3120082815734,38.522291235334684,57.830503795721036,0.0008971704623878536,13830,13223,19554,10141
31,50.5910973084886,0.8188405797101448,28.631400966183502,0.0,17653,14613,18250,7871
32,15.92857142857142,0.0073153899240855766,53.00662525879897,6.901311249137337e-05,17570,13123,20511,7995
33,2.258661145617668,40.38143547273978,5.6220841959972425,3.4394755003450648,15230,15992,15867,12813
34,36.221187025534846,51.60213940648719,32.251828847480965,34.98378191856448,8170,13104,18074,14721
35,0.001656314699792961,26.52449965493444,0.005175983436853004,0.00034506556245686687,12690,18297,10976,8081
36,0.0,0.07315389924085579,0.0,0.0,9386,13706,6411,3974
37,0.0,0.00034506556245686687,0.0,0.0,7409,9954,4622,2475
38,0.0,0.0,0.0,0.0,7162,7721,2740,2116
39,0.0,0.0,13.842650103519672,0.0020703933747412014,8405,7230,18157,12197
40,0.0,0.0008281573498964803,8.658523119392687,0.0,5144,9488,16567,9771
41,0.0,0.0,0.0,0.0,5508,6172,5209,4948
42,6.901311249137337e-05,0.0,0.0022084195997239477,6.901311249137337e-05,8481,6224,9636,8877
43,0.03754313319530709,0.00020703933747412008,0.0034506556245686676,0.0,13163,8399,11359,8587
44,25.15728088336783,1.822498274672189,2.857418909592823,0.022153209109730846,18112,8970,16853,12809
45,44.43298826777083,14.736853002070397,32.7447204968944,0.7969634230503796,17628,13389,20006,14339
46,49.317598343685134,61.499378881987454,62.802553485162186,0.4722567287784668,15210,17092,18999,14099
47,0.04589371980676329,58.011318150448524,11.819875776397515,0.37135955831607914,14910,20111,15382,15175
48,43.08226363008964,0.00821256038647343,63.20607315389911,13.293581780538307,19402,12059,20750,16072
49,5.1398895790200125,48.3697722567286,51.64368530020702,45.9022084195997,12984,15422,15982,14835
50,60.55831608005495,47.207798481711436,59.7670807453415,54.698757763975145,7326,13763,13692,10755
51,0.020082815734989642,29.73071083505866,4.6917874396135275,0.00759144237405107,10786,18295,14269,9734
