Src,Dst,count,E2E,PD,QD,count_dropped,total_pkt
0,1,16.0,173.0,144.0,29.0,16.0,19.0
0,2,3.0,59.0,54.0,5.0,0.0,3.0
0,3,6.0,167.0,162.0,5.0,0.0,6.0
0,4,18.0,719.0,648.0,71.0,0.0,19.0
0,5,3.0,137.0,135.0,2.0,0.0,3.0
0,6,3.0,165.0,162.0,3.0,0.0,4.0
0,7,0.0,0.0,0.0,0.0,0.0,1.0
0,8,4.0,290.0,288.0,2.0,0.0,4.0
0,9,4.0,325.0,324.0,1.0,0.0,6.0
0,10,9.0,1033.0,486.0,547.0,16.0,28.0
0,11,0.0,0.0,0.0,0.0,0.0,1.0
0,12,6.0,389.0,216.0,173.0,11.0,14.0
0,13,76.0,6423.0,2052.0,4371.0,2.0,111.0
0,14,147.0,6440.0,2646.0,3794.0,3.0,185.0
0,15,28.0,714.0,252.0,462.0,27.0,34.0
0,16,2.0,4.0,4.0,0.0,2.0,2.0
0,17,17.0,611.0,238.0,373.0,0.0,21.0
0,18,2.0,56.0,52.0,4.0,0.0,2.0
0,19,1.0,38.0,36.0,2.0,0.0,1.0
0,20,8.0,398.0,360.0,38.0,0.0,12.0
0,21,3.0,171.0,159.0,12.0,0.0,4.0
0,22,3.0,181.0,177.0,4.0,0.0,3.0
0,23,3.0,199.0,195.0,4.0,0.0,3.0
0,24,3.0,250.0,222.0,28.0,0.0,3.0
0,25,2.0,133.0,130.0,3.0,0.0,3.0
0,26,8.0,905.0,461.0,444.0,2.0,24.0
0,27,4.0,236.0,188.0,48.0,4.0,9.0
0,28,9.0,889.0,369.0,520.0,10.0,23.0
0,29,28.0,3369.0,812.0,2557.0,2.0,46.0
0,30,70.0,4768.0,1400.0,3368.0,13.0,93.0
0,31,32.0,1422.0,352.0,1070.0,0.0,38.0
0,32,4.0,16.0,16.0,0.0,0.0,4.0
0,33,60.0,2263.0,1140.0,1123.0,0.0,68.0
0,34,102.0,3817.0,3468.0,349.0,0.0,110.0
0,35,1.0,45.0,45.0,0.0,0.0,1.0
0,36,2.0,110.0,108.0,2.0,0.0,2.0
0,37,3.0,197.0,183.0,14.0,0.0,4.0
0,38,5.0,340.0,320.0,20.0,0.0,5.0
0,39,4.0,272.0,268.0,4.0,0.0,5.0
0,40,2.0,161.0,152.0,9.0,0.0,4.0
0,41,6.0,618.0,510.0,108.0,0.0,9.0
0,42,3.0,549.0,187.0,362.0,2.0,8.0
0,43,2.0,374.0,112.0,262.0,0.0,5.0
0,44,24.0,4940.0,1042.0,3898.0,0.0,37.0
0,45,34.0,6232.0,1084.0,5148.0,2.0,50.0
