Src,Dst,count,E2E,PD,QD,count_dropped,total_pkt
0,1,1536.0,13824.0,13824.0,0.0,0.0,1536.0
0,2,316.0,5688.0,5688.0,0.0,0.0,316.0
0,3,623.0,16821.0,16821.0,0.0,0.0,623.0
0,4,1286.0,46296.0,46296.0,0.0,0.0,1287.0
0,5,309.0,13905.0,13905.0,0.0,0.0,310.0
0,6,327.0,17658.0,17658.0,0.0,0.0,327.0
0,7,316.0,19908.0,19908.0,0.0,0.0,316.0
0,8,303.0,21816.0,21816.0,0.0,0.0,303.0
0,9,273.0,38199.0,19089.0,19110.0,6.0,280.0
0,10,1915.0,252076.0,116612.0,135464.0,38.0,1957.0
0,11,307.0,37460.0,15901.0,21559.0,4.0,311.0
0,12,1215.0,138235.0,52147.0,86088.0,24.0,1241.0
0,13,8740.0,914494.0,296383.0,618111.0,139.0,8892.0
0,14,17149.0,1532250.0,308682.0,1223568.0,0.0,17168.0
0,15,2769.0,24921.0,24921.0,0.0,0.0,2770.0
0,16,319.0,925.0,638.0,287.0,0.0,319.0
0,17,2631.0,219825.0,28941.0,190884.0,257.0,2891.0
0,18,219.0,49707.0,6555.0,43152.0,97.0,316.0
0,19,218.0,50590.0,8437.0,42153.0,97.0,315.0
0,20,443.0,107924.0,21183.0,86741.0,179.0,627.0
0,21,222.0,55887.0,12604.0,43283.0,87.0,310.0
0,22,274.0,35066.0,15344.0,19722.0,36.0,310.0
0,23,321.0,20865.0,20865.0,0.0,0.0,322.0
0,24,335.0,24790.0,24790.0,0.0,0.0,335.0
0,25,308.0,60829.0,21266.0,39563.0,0.0,310.0
0,26,2482.0,466356.0,148935.0,317421.0,0.0,2488.0
0,27,1242.0,222750.0,63374.0,159376.0,0.0,1243.0
0,28,1914.0,325853.0,80424.0,245429.0,1.0,1923.0
0,29,4710.0,759476.0,155515.0,603961.0,0.0,4724.0
0,30,7721.0,1171318.0,184664.0,986654.0,0.0,7740.0
0,31,2809.0,187032.0,30899.0,156133.0,0.0,2810.0
0,32,343.0,20369.0,1372.0,18997.0,0.0,343.0
0,33,5793.0,532332.0,92343.0,439989.0,770.0,6572.0
0,34,8015.0,1383405.0,199832.0,1183573.0,3176.0,11210.0
0,35,219.0,39832.0,7493.0,32339.0,81.0,301.0
0,36,237.0,45237.0,10245.0,34992.0,100.0,338.0
0,37,215.0,43026.0,11230.0,31796.0,96.0,311.0
0,38,315.0,42450.0,19240.0,23210.0,31.0,346.0
0,39,310.0,20770.0,20770.0,0.0,0.0,310.0
0,40,295.0,22420.0,22420.0,0.0,0.0,295.0
0,41,317.0,55482.0,21245.0,34237.0,0.0,319.0
0,42,585.0,96583.0,33930.0,62653.0,0.0,588.0
0,43,615.0,96017.0,30141.0,65876.0,0.0,616.0
0,44,2836.0,419461.0,113476.0,305985.0,0.0,2844.0
0,45,3169.0,439668.0,98275.0,341393.0,0.0,3181.0
0,46,6369.0,828223.0,140157.0,688066.0,0.0,6381.0
0,47,1531.0,183724.0,19903.0,163821.0,0.0,1536.0
0,48,311.0,57563.0,7356.0,50207.0,0.0,311.0
0,49,8113.0,1227669.0,169815.0,1057854.0,1008.0,9143.0
0,50,14710.0,2653867.0,484026.0,2169841.0,5885.0,20645.0
0,51,2804.0,533584.0,120306.0,413278.0,1104.0,3914.0
0,52,225.0,44631.0,11690.0,32941.0,82.0,309.0
0,53,219.0,45233.0,13137.0,32096.0,89.0,312.0
0,54,283.0,39600.0,18666.0,20934.0,28.0,313.0
0,55,298.0,20562.0,20562.0,0.0,0.0,298.0
0,56,298.0,23244.0,23244.0,0.0,0.0,298.0
0,57,291.0,66149.0,20163.0,45986.0,0.0,292.0
0,58,327.0,71514.0,19830.0,51684.0,0.0,328.0
0,59,328.0,70287.0,16914.0,53373.0,0.0,328.0
0,60,7819.0,1608744.0,333396.0,1275348.0,0.0,7844.0
0,61,6224.0,1225627.0,209316.0,1016311.0,0.0,6240.0
0,62,5241.0,980521.0,127578.0,852943.0,1.0,5260.0
0,63,1567.0,274848.0,23505.0,251343.0,0.0,1574.0
0,64,291.0,70134.0,7566.0,62568.0,0.0,292.0
0,65,8791.0,2967898.0,353516.0,2614382.0,1163.0,10009.0
0,66,11195.0,2713358.0,457873.0,2255485.0,4530.0,15779.0
0,67,1712.0,343177.0,88798.0,254379.0,749.0,2464.0
0,68,1409.0,293176.0,85816.0,207360.0,557.0,1972.0
0,69,1539.0,331203.0,104490.0,226713.0,656.0,2201.0
0,70,888.0,129332.0,62976.0,66356.0,105.0,995.0
0,71,328.0,23288.0,23288.0,0.0,0.0,328.0
0,72,329.0,26320.0,26320.0,0.0,0.0,331.0
0,73,140.0,32471.0,10411.0,22060.0,202.0,345.0
0,74,162.0,41538.0,11278.0,30260.0,166.0,331.0
0,75,1980.0,546850.0,122388.0,424462.0,1763.0,3755.0
0,76,3113.0,838268.0,164525.0,673743.0,2875.0,6017.0
0,77,9128.0,2902319.0,390346.0,2511973.0,8908.0,18133.0
0,78,3536.0,945171.0,103714.0,841457.0,4949.0,8513.0
0,79,1232.0,288263.0,23428.0,264835.0,0.0,1237.0
0,80,338.0,90472.0,15386.0,75086.0,0.0,341.0
0,81,3585.0,1418719.0,159669.0,1259050.0,1832.0,5446.0
0,82,2476.0,961926.0,145966.0,815960.0,301.0,2800.0
0,83,547.0,193787.0,37190.0,156597.0,66.0,614.0
0,84,4382.0,1597772.0,339740.0,1258032.0,520.0,4924.0
0,85,5413.0,1750786.0,464560.0,1286226.0,674.0,6122.0
0,86,547.0,82239.0,41536.0,40703.0,66.0,613.0
0,87,333.0,24311.0,24309.0,2.0,0.0,333.0
0,88,316.0,25912.0,25912.0,0.0,0.0,316.0
0,89,129.0,30101.0,10328.0,19773.0,154.0,287.0
0,90,1239.0,300244.0,95793.0,204451.0,1520.0,2772.0
0,91,2052.0,508026.0,144228.0,363798.0,2620.0,4681.0
0,92,2845.0,685247.0,174383.0,510864.0,3443.0,6315.0
0,93,8171.0,2900411.0,428675.0,2471736.0,12259.0,20538.0
0,94,3647.0,1207362.0,127295.0,1080067.0,6359.0,10055.0
0,95,1230.0,361537.0,31596.0,329941.0,0.0,1239.0
0,96,325.0,88015.0,15474.0,72541.0,0.0,326.0
0,97,103.0,50216.0,6132.0,44084.0,218.0,325.0
0,98,248.0,106042.0,16188.0,89854.0,69.0,319.0
0,99,308.0,132867.0,22745.0,110122.0,63.0,375.0
0,100,3727.0,1646179.0,308681.0,1337498.0,971.0,4732.0
0,101,730.0,329697.0,67077.0,262620.0,195.0,932.0
0,102,299.0,46332.0,24210.0,22122.0,30.0,330.0
0,103,311.0,23329.0,23325.0,4.0,0.0,312.0
0,104,306.0,25704.0,25704.0,0.0,0.0,306.0
0,105,153.0,38013.0,12953.0,25060.0,189.0,345.0
0,106,859.0,225874.0,72227.0,153647.0,1005.0,1869.0
0,107,1556.0,402100.0,121040.0,281060.0,1861.0,3438.0
0,108,1182.0,298708.0,81520.0,217188.0,1505.0,2696.0
0,109,5982.0,2752545.0,401012.0,2351533.0,7252.0,13306.0
0,110,1290.0,453961.0,53079.0,400882.0,4712.0,6021.0
0,111,975.0,256843.0,38583.0,218260.0,0.0,978.0
0,112,292.0,79048.0,14402.0,64646.0,0.0,292.0
0,113,8181.0,2835743.0,383967.0,2451776.0,940.0,9165.0
0,114,6778.0,2410203.0,379223.0,2030980.0,785.0,7604.0
0,115,1122.0,409770.0,72849.0,336921.0,137.0,1269.0
0,116,286.0,107479.0,21161.0,86318.0,27.0,315.0
0,117,282.0,108029.0,23397.0,84632.0,28.0,311.0
0,118,280.0,44781.0,24050.0,20731.0,34.0,314.0
0,119,312.0,24025.0,24024.0,1.0,0.0,312.0
0,120,321.0,27606.0,27606.0,0.0,0.0,321.0
0,121,442.0,109016.0,39416.0,69600.0,518.0,962.0
0,122,484.0,199712.0,41141.0,158571.0,778.0,1270.0
0,123,354.0,143790.0,26949.0,116841.0,605.0,963.0
0,124,498.0,196275.0,33246.0,163029.0,829.0,1331.0
0,125,110.0,41741.0,6346.0,35395.0,220.0,333.0
0,126,463.0,172210.0,22433.0,149777.0,748.0,1220.0
0,127,329.0,87167.0,13507.0,73660.0,0.0,329.0
1,0,1546.0,13914.0,13914.0,0.0,0.0,1546.0
1,2,266.0,2394.0,2394.0,0.0,0.0,266.0
1,3,538.0,9684.0,9684.0,0.0,0.0,538.0
1,4,1015.0,27405.0,27405.0,0.0,0.0,1016.0
1,5,246.0,8856.0,8856.0,0.0,0.0,246.0
1,6,249.0,11205.0,11205.0,0.0,0.0,249.0
1,7,265.0,14310.0,14310.0,0.0,0.0,266.0
1,8,267.0,16821.0,16821.0,0.0,0.0,267.0
1,9,262.0,18864.0,18864.0,0.0,0.0,263.0
1,10,1500.0,211728.0,104916.0,106812.0,28.0,1529.0
1,11,257.0,33782.0,15642.0,18140.0,3.0,260.0
1,12,1012.0,124449.0,52554.0,71895.0,22.0,1036.0
1,13,7197.0,820056.0,308974.0,511082.0,149.0,7358.0
1,14,14220.0,1397176.0,383940.0,1013236.0,0.0,14240.0
1,15,2393.0,43074.0,43074.0,0.0,0.0,2393.0
1,16,260.0,3287.0,2860.0,427.0,0.0,260.0
1,17,2258.0,11290.0,11290.0,0.0,0.0,2258.0
1,18,254.0,3556.0,3556.0,0.0,0.0,254.0
1,19,275.0,6325.0,6325.0,0.0,0.0,275.0
1,20,523.0,16736.0,16736.0,0.0,0.0,523.0
1,21,276.0,11316.0,11316.0,0.0,0.0,276.0
1,22,224.0,11200.0,11200.0,0.0,0.0,224.0
1,23,260.0,14560.0,14560.0,0.0,0.0,260.0
1,24,251.0,16315.0,16315.0,0.0,0.0,252.0
1,25,237.0,17538.0,17538.0,0.0,0.0,237.0
1,26,2091.0,411597.0,144252.0,267345.0,0.0,2098.0
1,27,1034.0,194658.0,62040.0,132618.0,0.0,1036.0
1,28,1544.0,276521.0,78737.0,197784.0,0.0,1547.0
1,29,3936.0,669469.0,165292.0,504177.0,0.0,3948.0
1,30,6585.0,1059763.0,216997.0,842766.0,0.0,6608.0
1,31,2243.0,169671.0,44860.0,124811.0,0.0,2246.0
1,32,248.0,16970.0,3224.0,13746.0,0.0,248.0
1,33,5510.0,70146.0,55100.0,15046.0,0.0,5511.0
1,34,7656.0,705954.0,145683.0,560271.0,1777.0,9442.0
1,35,202.0,20347.0,5659.0,14688.0,51.0,253.0
1,36,221.0,24600.0,8177.0,16423.0,45.0,267.0
1,37,222.0,26310.0,10227.0,16083.0,59.0,281.0
1,38,241.0,13255.0,13255.0,0.0,0.0,241.0
1,39,259.0,15022.0,15022.0,0.0,0.0,259.0
1,40,261.0,17487.0,17487.0,0.0,0.0,262.0
1,41,253.0,19228.0,19228.0,0.0,0.0,253.0
1,42,524.0,92161.0,35108.0,57053.0,0.0,525.0
1,43,554.0,92776.0,32132.0,60644.0,0.0,555.0
1,44,2404.0,380141.0,117802.0,262339.0,0.0,2412.0
1,45,2622.0,390764.0,104916.0,285848.0,0.0,2632.0
1,46,5232.0,732455.0,162204.0,570251.0,0.0,5240.0
1,47,1282.0,167299.0,28204.0,139095.0,0.0,1284.0
1,48,242.0,47356.0,7986.0,39370.0,0.0,243.0
1,49,7630.0,556679.0,114750.0,441929.0,39.0,7678.0
1,50,13974.0,1407105.0,377415.0,1029690.0,3260.0,17255.0
1,51,2665.0,294157.0,98618.0,195539.0,574.0,3248.0
1,52,215.0,25619.0,9893.0,15726.0,51.0,266.0
1,53,235.0,30027.0,12690.0,17337.0,48.0,283.0
1,54,274.0,16440.0,16440.0,0.0,0.0,274.0
1,55,238.0,14280.0,14280.0,0.0,0.0,239.0
1,56,281.0,19389.0,19389.0,0.0,0.0,281.0
1,57,268.0,20904.0,20904.0,0.0,0.0,268.0
1,58,259.0,59172.0,18027.0,41145.0,0.0,262.0
1,59,257.0,57927.0,15564.0,42363.0,0.0,258.0
1,60,6589.0,1425516.0,339488.0,1086028.0,0.0,6620.0
1,61,5221.0,1081979.0,221958.0,860021.0,0.0,5242.0
1,62,4352.0,856708.0,144660.0,712048.0,2.0,4369.0
1,63,1298.0,241333.0,31152.0,210181.0,0.0,1304.0
1,64,254.0,63925.0,8890.0,55035.0,0.0,255.0
1,65,8156.0,2121734.0,280990.0,1840744.0,96.0,8291.0
1,66,10692.0,1733808.0,374211.0,1359597.0,2387.0,13099.0
1,67,1733.0,206905.0,79730.0,127175.0,399.0,2134.0
1,68,1303.0,167647.0,71679.0,95968.0,301.0,1611.0
1,69,1446.0,195675.0,89646.0,106029.0,323.0,1773.0
1,70,808.0,52520.0,52520.0,0.0,0.0,811.0
1,71,256.0,15872.0,15872.0,0.0,0.0,257.0
1,72,262.0,18602.0,18602.0,0.0,0.0,262.0
1,73,274.0,21920.0,21920.0,0.0,0.0,275.0
1,74,144.0,42252.0,11335.0,30917.0,134.0,279.0
1,75,1674.0,485905.0,118154.0,367751.0,1389.0,3075.0
1,76,2826.0,782935.0,173721.0,609214.0,2239.0,5085.0
1,77,8160.0,2659860.0,419525.0,2240335.0,6992.0,15232.0
1,78,3176.0,876244.0,121594.0,754650.0,3855.0,7061.0
1,79,1040.0,252626.0,28444.0,224182.0,0.0,1044.0
1,80,249.0,69653.0,13677.0,55976.0,0.0,251.0
1,81,3194.0,1013840.0,123473.0,890367.0,1164.0,4379.0
1,82,2254.0,698582.0,119581.0,579001.0,19.0,2283.0
1,83,494.0,139019.0,30894.0,108125.0,4.0,503.0
1,84,4148.0,1190900.0,296723.0,894177.0,17.0,4185.0
1,85,4858.0,1200375.0,388789.0,811586.0,27.0,4908.0
1,86,562.0,39340.0,39340.0,0.0,0.0,562.0
1,87,255.0,16320.0,16320.0,0.0,0.0,256.0
1,88,307.0,22411.0,22411.0,0.0,0.0,307.0
1,89,274.0,22468.0,22468.0,0.0,0.0,276.0
1,90,1062.0,269975.0,91434.0,178541.0,1274.0,2343.0
1,91,1829.0,464254.0,144403.0,319851.0,2128.0,3968.0
1,92,2487.0,610141.0,174119.0,436022.0,2712.0,5222.0
1,93,7428.0,2673106.0,448281.0,2224825.0,9650.0,17159.0
1,94,3387.0,1149986.0,148389.0,1001597.0,4950.0,8382.0
1,95,1025.0,316071.0,37034.0,279037.0,0.0,1030.0
1,96,271.0,76279.0,15429.0,60850.0,0.0,272.0
1,97,91.0,44117.0,6123.0,37994.0,188.0,280.0
1,98,220.0,95434.0,16239.0,79195.0,52.0,273.0
1,99,195.0,86078.0,16140.0,69938.0,42.0,240.0
1,100,3029.0,1367561.0,278672.0,1088889.0,763.0,3815.0
1,101,606.0,279040.0,61203.0,217837.0,134.0,745.0
1,102,261.0,19577.0,19575.0,2.0,0.0,262.0
1,103,258.0,17033.0,17028.0,5.0,0.0,258.0
1,104,267.0,20025.0,20025.0,0.0,0.0,268.0
1,105,258.0,21672.0,21672.0,0.0,0.0,258.0
1,106,752.0,203166.0,70041.0,133125.0,882.0,1642.0
1,107,1360.0,362303.0,118001.0,244302.0,1577.0,2954.0
1,108,1112.0,284044.0,86629.0,197415.0,1236.0,2359.0
1,109,5386.0,2534643.0,411353.0,2123290.0,5919.0,11376.0
1,110,1088.0,389889.0,54381.0,335508.0,3952.0,5059.0
1,111,757.0,206127.0,36678.0,169449.0,0.0,765.0
1,112,268.0,75507.0,15704.0,59803.0,0.0,269.0
1,113,6696.0,2380061.0,374850.0,2005211.0,820.0,7554.0
1,114,5598.0,2044274.0,363795.0,1680479.0,688.0,6329.0
1,115,974.0,364191.0,72043.0,292148.0,121.0,1097.0
1,116,210.0,80525.0,17445.0,63080.0,29.0,242.0
1,117,250.0,97685.0,22997.0,74688.0,21.0,271.0
1,118,250.0,19252.0,19250.0,2.0,0.0,250.0
1,119,235.0,15982.0,15980.0,2.0,0.0,237.0
1,120,279.0,21483.0,21483.0,0.0,0.0,281.0
1,121,756.0,65016.0,65016.0,0.0,0.0,756.0
1,122,411.0,171716.0,38418.0,133298.0,621.0,1038.0
1,123,316.0,130028.0,26783.0,103245.0,472.0,796.0
1,124,384.0,153474.0,28980.0,124494.0,642.0,1030.0
1,125,119.0,45433.0,7798.0,37635.0,185.0,306.0
1,126,423.0,161883.0,24357.0,137526.0,580.0,1009.0
1,127,270.0,74080.0,13572.0,60508.0,0.0,271.0
2,0,314.0,5652.0,5652.0,0.0,0.0,314.0
2,1,248.0,2232.0,2232.0,0.0,0.0,249.0
2,3,109.0,981.0,981.0,0.0,0.0,109.0
2,4,195.0,3510.0,3510.0,0.0,0.0,195.0
2,5,50.0,1350.0,1350.0,0.0,0.0,50.0
2,6,38.0,1368.0,1368.0,0.0,0.0,38.0
2,7,45.0,2025.0,2025.0,0.0,0.0,45.0
2,8,56.0,3024.0,3024.0,0.0,0.0,56.0
2,9,68.0,4284.0,4284.0,0.0,0.0,68.0
2,10,287.0,20664.0,20664.0,0.0,0.0,288.0
2,11,56.0,7891.0,3920.0,3971.0,1.0,57.0
2,12,201.0,26511.0,12233.0,14278.0,7.0,208.0
2,13,1410.0,173150.0,73208.0,99942.0,27.0,1441.0
2,14,2798.0,300076.0,100728.0,199348.0,0.0,2804.0
2,15,452.0,12204.0,12204.0,0.0,0.0,454.0
2,16,60.0,1324.0,1200.0,124.0,0.0,61.0
2,17,463.0,6482.0,6482.0,0.0,0.0,463.0
2,18,54.0,432.0,432.0,0.0,0.0,54.0
2,19,48.0,816.0,816.0,0.0,0.0,48.0
2,20,87.0,2262.0,2262.0,0.0,0.0,87.0
2,21,54.0,1890.0,1890.0,0.0,0.0,54.0
2,22,47.0,1927.0,1927.0,0.0,0.0,47.0
2,23,53.0,2491.0,2491.0,0.0,0.0,53.0
2,24,60.0,3360.0,3360.0,0.0,0.0,60.0
2,25,53.0,3445.0,3445.0,0.0,0.0,53.0
2,26,429.0,31746.0,31746.0,0.0,0.0,429.0
2,27,227.0,44853.0,15663.0,29190.0,0.0,229.0
2,28,324.0,60893.0,19439.0,41454.0,0.0,325.0
2,29,823.0,147339.0,41963.0,105376.0,0.0,824.0
2,30,1314.0,223741.0,55152.0,168589.0,0.0,1315.0
2,31,493.0,41886.0,14297.0,27589.0,0.0,493.0
2,32,55.0,4190.0,1210.0,2980.0,0.0,55.0
2,33,1053.0,22886.0,20007.0,2879.0,0.0,1053.0
2,34,1838.0,29408.0,29408.0,0.0,0.0,1838.0
2,35,59.0,1475.0,1475.0,0.0,0.0,59.0
2,36,40.0,1360.0,1360.0,0.0,0.0,40.0
2,37,46.0,1978.0,1978.0,0.0,0.0,47.0
2,38,48.0,2208.0,2208.0,0.0,0.0,48.0
2,39,61.0,2989.0,2989.0,0.0,0.0,61.0
2,40,56.0,3248.0,3248.0,0.0,0.0,56.0
2,41,47.0,3149.0,3149.0,0.0,0.0,47.0
2,42,105.0,7980.0,7980.0,0.0,0.0,105.0
2,43,115.0,20242.0,7705.0,12537.0,0.0,115.0
2,44,492.0,82328.0,28536.0,53792.0,0.0,493.0
2,45,499.0,78918.0,24451.0,54467.0,0.0,502.0
2,46,1013.0,151306.0,40520.0,110786.0,0.0,1013.0
2,47,243.0,33949.0,7533.0,26416.0,0.0,244.0
2,48,53.0,10895.0,2226.0,8669.0,0.0,53.0
2,49,1492.0,122936.0,35913.0,87023.0,7.0,1503.0
2,50,3436.0,82557.0,82464.0,93.0,0.0,3437.0
2,51,630.0,21420.0,21420.0,0.0,0.0,631.0
2,52,50.0,2150.0,2150.0,0.0,0.0,50.0
2,53,48.0,2448.0,2448.0,0.0,0.0,48.0
2,54,60.0,3060.0,3060.0,0.0,0.0,60.0
2,55,49.0,2499.0,2499.0,0.0,0.0,49.0
2,56,48.0,2880.0,2880.0,0.0,0.0,48.0
2,57,50.0,3450.0,3450.0,0.0,0.0,50.0
2,58,45.0,3510.0,3510.0,0.0,0.0,45.0
2,59,50.0,11876.0,3492.0,8384.0,0.0,50.0
2,60,1310.0,295818.0,79292.0,216526.0,0.0,1312.0
2,61,984.0,213076.0,50754.0,162322.0,0.0,987.0
2,62,874.0,179860.0,36924.0,142936.0,0.0,877.0
2,63,297.0,57835.0,9801.0,48034.0,0.0,297.0
2,64,41.0,10731.0,1804.0,8927.0,0.0,41.0
2,65,1634.0,439334.0,70990.0,368344.0,29.0,1672.0
2,66,2640.0,226323.0,84480.0,141843.0,0.0,2644.0
2,67,381.0,16383.0,16383.0,0.0,0.0,382.0
2,68,334.0,17368.0,17368.0,0.0,0.0,335.0
2,69,384.0,22656.0,22656.0,0.0,0.0,386.0
2,70,147.0,8232.0,8232.0,0.0,0.0,147.0
2,71,60.0,3180.0,3180.0,0.0,0.0,60.0
2,72,46.0,2852.0,2852.0,0.0,0.0,46.0
2,73,46.0,3266.0,3266.0,0.0,0.0,46.0
2,74,45.0,3600.0,3600.0,0.0,0.0,45.0
2,75,381.0,112484.0,30325.0,82159.0,262.0,646.0
2,76,564.0,158212.0,39757.0,118455.0,416.0,988.0
2,77,1752.0,582054.0,105886.0,476168.0,1226.0,2997.0
2,78,661.0,189078.0,31199.0,157879.0,730.0,1399.0
2,79,201.0,50364.0,7287.0,43077.0,0.0,202.0
2,80,42.0,12074.0,2688.0,9386.0,0.0,42.0
2,81,618.0,200429.0,29397.0,171032.0,236.0,856.0
2,82,461.0,90085.0,22280.0,67805.0,0.0,462.0
2,83,96.0,4992.0,4992.0,0.0,0.0,96.0
2,84,798.0,48678.0,48678.0,0.0,0.0,798.0
2,85,991.0,66397.0,66397.0,0.0,0.0,991.0
2,86,96.0,5856.0,5856.0,0.0,0.0,96.0
2,87,53.0,2915.0,2915.0,0.0,0.0,53.0
2,88,56.0,3584.0,3584.0,0.0,0.0,56.0
2,89,47.0,3431.0,3431.0,0.0,0.0,47.0
2,90,449.0,36818.0,36818.0,0.0,0.0,450.0
2,91,388.0,103088.0,34127.0,68961.0,339.0,728.0
2,92,485.0,123281.0,38311.0,84970.0,535.0,1028.0
